sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.GV.A3QI.01A	0.97	0.404	0.169	4	3.82	3.82	0.139	0.266	0	0.0266
TCGA.GV.A40E.01A	0.62	0.532	0.127	2	1.99	1.99	0.128	0.404	0.00178	0.0302
TCGA.GV.A40G.01A	0.84	0.516	0.237	2	1.72	1.77	0.0501	0.466	0.0619	0.0472
TCGA.GV.A6ZA.01A	0.76	0.524	0.325	4	3.98	3.98	0.24	0.284	0	0
TCGA.H4.A2HO.01A	0.8	0.23	0	2	2	2	0.108	0.122	0	0
TCGA.HQ.A2OE.01A	0.91	0.588	0.365	4	3.5	3.54	0.159	0.429	0	0
TCGA.HQ.A2OF.01A	0.91	0.674	0.088	2	1.82	1.84	0.13	0.544	0.0362	0
TCGA.HQ.A5ND.01A	0.68	0.545	0.465	4	3.86	3.9	0.196	0.349	0	0
TCGA.HQ.A5NE.01A	0.26	0.313	0.304	2	2.35	2.09	0.184	0.129	0.0153	0
TCGA.K4.A3WS.01A	0.33	0.463	0.548	4	4.23	4.07	0.197	0.267	0	0.0268
TCGA.K4.A3WV.01A	0.82	0.6	0.0974	2	1.71	1.77	0.067	0.533	0.037	0.00285
TCGA.K4.A4AB.01B	0.71	0.543	0.0867	2	1.95	1.96	0.196	0.348	0.00147	0.0427
TCGA.K4.A4AC.01A	0.42	0.484	0.114	2	2.06	2.02	0.254	0.23	0	0.0285
TCGA.K4.A54R.01A	0.61	0.454	0.0604	2	1.77	1.86	0.118	0.336	0	0.00514
TCGA.K4.A5RH.01A	0.46	0.576	0.172	2	2.18	2.08	0.28	0.297	0	0.059
TCGA.K4.A5RI.01A	0.73	0.841	0.236	4	4.33	4.24	0.437	0.404	0	0
TCGA.K4.A5RJ.01A	0.22	0.464	0.181	2	1.66	1.92	0.15	0.313	0.0496	0
TCGA.K4.A6FZ.01A	0.47	0.61	0.513	4	3.58	3.8	0.15	0.461	0	0
TCGA.K4.A6MB.01A	0.85	0.465	0.0502	2	1.95	1.96	0.126	0.339	0.0108	0
TCGA.K4.A83P.01A	0.17	0.0643	0.368	2	2.07	2.01	0.0203	0.044	0.0102	0.00508
TCGA.K4.AAQO.01A	0.38	0.316	0.579	4	3.92	3.97	0.0573	0.259	0	0.00185
TCGA.LC.A66R.01A	0.51	0.36	0.507	4	3.89	3.94	0.0855	0.275	0	0
TCGA.LT.A5Z6.01A	0.89	0.58	0.139	2	1.82	1.84	0.174	0.405	0.0553	0.0067
TCGA.LT.A8JT.01A	0.85	0.375	0.119	2	1.94	1.95	0.156	0.22	0.0389	0
TCGA.MV.A51V.01A	0.89	0.668	0.122	4	4.12	4.1	0.338	0.33	0	0
TCGA.PQ.A6FI.01A	0.8	0.789	0.00971	2	1.98	1.99	0.404	0.385	0	0
TCGA.PQ.A6FN.01A	0.3	0.202	0.124	2	1.92	1.98	0.05	0.152	0.0115	0.00192
TCGA.R3.A69X.01A	0.16	0.294	0.5	2	2.09	2.01	0.15	0.143	0.0584	0.046
TCGA.S5.A6DX.01A	0.51	0.445	0.614	4	3.65	3.82	0.0539	0.391	0	0
TCGA.S5.AA26.01A	0.96	0.36	0.0102	2	1.91	1.91	0.131	0.23	0.00368	0
TCGA.SY.A9G0.01A	0.18	0.298	0.452	2	2.01	2	0.11	0.188	0.0656	0.0479
TCGA.SY.A9G5.01A	0.42	0.376	0.441	4	4.19	4.08	0.168	0.209	0	0.0103
TCGA.UY.A78K.01A	0.49	0.457	0.431	4	3.99	3.99	0.168	0.289	0	0
TCGA.UY.A78L.01A	0.58	0.768	0.418	4	4.33	4.19	0.412	0.356	0	0
TCGA.UY.A78M.01A	0.62	0.424	0.122	2	2.01	2.01	0.197	0.228	0.00191	0.0134
TCGA.UY.A78N.01A	0.89	0.387	0.133	2	1.81	1.83	0.0176	0.369	0.05	0
TCGA.UY.A78O.01A	0.89	0.452	0.11	2	1.97	1.97	0.148	0.304	0.00156	0.039
TCGA.UY.A8OB.01A	0.75	0.647	0.119	2	1.91	1.93	0.201	0.447	0.0157	0.0593
TCGA.UY.A8OC.01A	0.68	0.654	0.712	4	3.69	3.79	0.127	0.527	0	0
TCGA.UY.A8OD.01A	0.71	0.583	0.514	4	3.83	3.88	0.194	0.389	0	0
TCGA.UY.A9PA.01A	0.15	0.418	0.435	2	1.97	2	0.158	0.261	0.0687	0.0646
TCGA.UY.A9PB.01A	0.41	0.715	0.5	4	4	4	0.34	0.375	0.00385	0.00192
TCGA.UY.A9PD.01A	0.78	0.385	0.106	2	1.91	1.93	0.0816	0.304	0.00141	0.0239
TCGA.UY.A9PE.01A	0.59	0.624	0.418	4	3.89	3.94	0.214	0.41	0	0
TCGA.UY.A9PF.01A	0.67	0.169	0.163	2	2	2	0.0413	0.128	0	0
TCGA.UY.A9PH.01A	0.58	0.461	0.605	4	3.6	3.77	0.0544	0.406	0	0
TCGA.XF.A8HB.01A	0.97	0.275	0.506	4	4.21	4.2	0.172	0.104	0	0
TCGA.XF.A8HC.01A	0.95	0.657	0.127	4	3.61	3.63	0.11	0.548	0	0.0467
TCGA.XF.A8HD.01A	0.51	0.522	0.51	4	4.08	4.04	0.198	0.324	0	0
TCGA.XF.A8HF.01A	0.81	0.605	0.399	4	4.34	4.27	0.338	0.267	0	0
TCGA.XF.A8HG.01A	0.9	0.67	0.548	4	4.14	4.12	0.282	0.388	0	0
