sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.IR.A3LF.01A	0.53	0.719	0.0383	4	4.11	4.06	0.637	0.0826	0	0
TCGA.IR.A3LI.01A	0.97	0.185	0.0714	2	2.05	2.05	0.0945	0.0907	0.0132	0
TCGA.IR.A3LK.01A	0.85	0.28	0.189	2	1.94	1.95	0.0821	0.198	0.0205	0.0171
TCGA.IR.A3LL.01A	0.5	0.509	0.0669	2	2.02	2.01	0.195	0.314	0.00947	0
TCGA.JW.A5VG.01A	0.82	0.232	0.227	2	2.08	2.07	0.119	0.112	0.0193	0.00702
TCGA.JW.A5VH.01A	0.82	0.463	0.0494	4	3.94	3.95	0.113	0.35	0	0
TCGA.JW.A5VI.01A	0.7	0.627	0.0597	2	1.86	1.9	0.218	0.409	0.00156	0.0172
TCGA.JW.A5VJ.01A	0.71	0.535	0.107	2	1.88	1.91	0.0952	0.44	0.0162	0.0323
TCGA.JW.A5VK.01A	0.96	0.622	0.204	2	1.94	1.94	0.201	0.421	0.0963	0
TCGA.JW.A5VL.01A	0.83	0.584	0.0508	2	2.17	2.14	0.349	0.236	0	0.0111
TCGA.JW.A69B.01A	0.79	0.362	0.0856	2	1.97	1.97	0.143	0.219	0.0116	0.0193
TCGA.JW.A852.01A	0.85	0.126	0.0256	2	2.08	2.07	0.0597	0.0661	0.00323	0
TCGA.JW.AAVH.01A	0.92	0.277	0.491	2	2.06	2.06	0.0976	0.179	0	0.108
TCGA.JX.A3PZ.01A	0.79	0.516	0.189	4	3.93	3.95	0.356	0.161	0	0
TCGA.JX.A3Q0.01A	0.73	0.688	0.0656	2	2.23	2.17	0.448	0.24	0	0.0253
TCGA.JX.A3Q8.01A	0.96	0.347	0.296	2	1.79	1.8	0.00163	0.345	0.103	0
TCGA.JX.A5QV.01A	0.7	0.508	0.227	4	3.95	3.96	0.194	0.313	0	0
TCGA.LP.A4AU.01A	0.16	0.0957	0.529	2	2.07	2.01	0.0394	0.0563	0.0338	0.00938
TCGA.LP.A4AV.01A	0.65	0.515	0.164	2	2.06	2.04	0.231	0.284	0.00376	0.015
TCGA.LP.A4AW.01A	0.21	0.232	0.244	2	2.08	2.02	0.121	0.112	0.0201	0.00183
TCGA.LP.A4AX.01A	0.21	0.171	0.515	2	2.06	2.01	0.0502	0.121	0.0467	0.00173
TCGA.LP.A5U2.01A	0.88	0.531	0.302	4	4.21	4.19	0.275	0.256	0	0
TCGA.LP.A5U3.01A	0.84	0.378	0.403	4	4	4	0.151	0.227	0	0
TCGA.LP.A7HU.01A	0.52	0.218	0.385	4	3.95	3.97	0.0624	0.155	0	0
TCGA.MA.AA3W.01A	0.48	0.524	0.313	4	3.93	3.97	0.212	0.312	0.00176	0
TCGA.MA.AA3X.01A	0.78	0.503	0.152	4	3.55	3.65	0.0495	0.453	0	0
TCGA.MA.AA3Y.01A	0.45	0.287	0.172	2	2	2	0.108	0.179	0.0076	0.0114
TCGA.MA.AA3Z.01A	0.78	0.239	0.163	2	1.97	1.98	0.0743	0.165	0.023	0
TCGA.MA.AA41.01A	0.73	0.415	0.0805	2	1.97	1.98	0.141	0.274	0.0141	0.0123
TCGA.MA.AA42.01A	0.6	0.481	0.331	2	1.78	1.87	0.132	0.35	0.0884	0.00786
TCGA.MA.AA43.01A	0.65	0.522	0.101	2	1.89	1.93	0.116	0.406	0.00151	0.00452
TCGA.MU.A51Y.01A	0.18	0.262	0.266	2	1.87	1.98	0.063	0.199	0.0187	0.00681
TCGA.MU.A8JM.01A	0.62	0.291	0.281	2	2.13	2.08	0.13	0.162	0.0114	0.0381
TCGA.MY.A5BD.01A	0.93	0.383	0.157	2	2.11	2.1	0.206	0.176	0	0.0433
TCGA.MY.A5BE.01A	0.23	0.344	0.394	2	2.02	2.01	0.146	0.198	0.0469	0.0365
TCGA.MY.A5BF.01A	0.81	0.559	0.0452	2	1.92	1.94	0.164	0.395	0.0252	0
TCGA.MY.A913.01A	0.66	0.492	0.372	4	3.82	3.88	0.109	0.383	0	0
TCGA.PN.A8M9.01A	0.85	0.599	0.0994	2	1.78	1.82	0.0855	0.513	0.0167	0.0428
TCGA.PN.A8MA.01A	0.87	0.755	0.408	4	4.57	4.5	0.557	0.198	0	0
TCGA.Q1.A5R1.01A	0.63	0.581	0.0616	2	2.03	2.02	0.316	0.264	0.0179	0
TCGA.Q1.A5R2.01A	0.57	0.61	0.0941	2	2.07	2.04	0.296	0.314	0	0.00718
TCGA.Q1.A5R3.01A	0.69	0.559	0.134	2	2.02	2.01	0.126	0.433	0.0384	0.0183
TCGA.Q1.A6DT.01A	0.63	0.515	0.113	2	2.01	2.01	0.228	0.287	0	0.0319
TCGA.Q1.A6DV.01A	0.15	0.0725	0.526	2	1.99	2	0.0172	0.0553	0.0153	0.00763
