sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.SX.A7SM.01A	0.77	0.484	0.0493	2	1.97	1.97	0.119	0.365	0.0239	0
TCGA.SX.A7SN.01A	0.37	0.329	0.274	2	2.26	2.1	0.137	0.192	0	0
TCGA.SX.A7SO.01A	0.94	0.0732	0.37	2	1.95	1.95	0.00478	0.0685	0.0271	0
TCGA.SX.A7SP.01A	0.56	0.337	0.556	2	2.21	2.12	0.254	0.0828	0	0
TCGA.SX.A7SQ.01A	0.64	0.55	0.201	2	2.48	2.31	0.426	0.125	0	0
TCGA.SX.A7SR.01A	0.13	0.211	0.537	2	2.08	2.01	0.0514	0.159	0.0599	0.0154
TCGA.SX.A7SS.01A	0.9	0.575	0.429	4	4.6	4.54	0.376	0.199	0	0
TCGA.SX.A7SU.01A	0.94	0.294	0.171	2	2.11	2.1	0.167	0.126	0	0
TCGA.UN.AAZ9.01A	0.9	0.537	0.456	2	1.53	1.57	0.0747	0.463	0.245	0
TCGA.UZ.A9PJ.01A	0.67	0.145	0.039	2	2.12	2.08	0.102	0.0434	0	0
TCGA.UZ.A9PK.01A	0.12	0.211	0.77	2	2.28	2.03	0.0939	0.117	0.0704	0.0407
TCGA.UZ.A9PL.01A	0.57	0.443	0.15	2	2.18	2.1	0.267	0.176	0	0
TCGA.UZ.A9PM.01A	0.57	0.106	0.508	2	2.11	2.06	0.0716	0.0349	0	0
TCGA.UZ.A9PN.01A	0.52	0.16	0.0333	2	1.94	1.97	0.0355	0.124	0.00355	0.00177
TCGA.UZ.A9PO.01A	0.49	0.27	0.641	2	2.29	2.14	0.232	0.0381	0	0
TCGA.UZ.A9PP.01A	0.82	0.414	0.229	2	2.09	2.08	0.252	0.161	0	0.0949
TCGA.UZ.A9PQ.01A	0.93	0.382	0.379	2	1.83	1.85	0.102	0.28	0.138	0
TCGA.UZ.A9PR.01A	0.57	0.462	0.0843	2	2.18	2.1	0.228	0.234	0	0
TCGA.UZ.A9PS.01A	0.78	0.3	0	2	2.13	2.1	0.218	0.0825	0	0
TCGA.UZ.A9PU.01A	0.8	0.447	0.143	2	2.17	2.14	0.255	0.192	0	0.0586
TCGA.UZ.A9PV.01A	0.47	0.303	0.108	2	2.5	2.23	0.266	0.0367	0	0
TCGA.UZ.A9PX.01A	0.41	0.433	0.303	2	2.4	2.16	0.255	0.178	0	0
TCGA.UZ.A9PZ.01A	0.86	0.442	0.144	2	2.19	2.17	0.301	0.141	0	0.00996
TCGA.UZ.A9Q0.01A	0.45	0.226	0.276	2	2.33	2.15	0.191	0.0349	0	0
TCGA.UZ.A9Q1.01A	0.88	0.444	0.443	4	4.37	4.32	0.299	0.146	0	0
TCGA.V9.A7HT.01A	0.15	0.276	0.39	2	2.31	2.05	0.162	0.114	0.0288	0.0272
TCGA.WN.AB4C.01A	0.61	0.226	0.0256	2	2.05	2.03	0.128	0.0986	0.0058	0
TCGA.Y8.A894.01A	0.11	0.164	0.855	2	2.06	2.01	0.081	0.083	0.0909	0.0217
TCGA.Y8.A895.01A	0.63	0.508	0.336	2	2.23	2.15	0.336	0.172	0	0
TCGA.Y8.A896.01A	0.19	0.271	0.096	2	1.48	1.9	0.0245	0.247	0.0107	0.00306
TCGA.Y8.A898.01A	0.99	0.349	0	2	2.05	2.05	0.172	0.177	0	0
TCGA.Y8.A8RY.01A	0.61	0.418	0.128	2	2.1	2.06	0.0843	0.334	0	0
TCGA.Y8.A8RZ.01A	0.82	0.179	0.247	2	1.92	1.94	0.0605	0.119	0.0444	0
TCGA.Y8.A8S0.01A	0.45	0.194	0.655	2	2.22	2.1	0.148	0.046	0	0.0145
TCGA.Y8.A8S1.01A	0.24	0.088	0.587	2	1.93	1.98	0.0172	0.0707	0.0516	0
