sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.B8.4619.01A	0.68	0.141	0.176	2	1.88	1.92	0.0134	0.128	0.0248	0
TCGA.B8.4620.01A	0.78	0.406	0.119	4	3.54	3.64	0.00967	0.397	0	0
TCGA.B8.4621.01A	0.64	0.442	0	2	1.91	1.94	0.0348	0.407	0	0
TCGA.B8.5158.01A	0.94	0.0562	0.711	2	2.01	2.01	0.0449	0.0112	0	0.04
TCGA.B8.5159.01A	0.81	0.19	0.603	4	4.14	4.11	0.133	0.0565	0	0
TCGA.B8.5162.01A	0.23	0.0372	0.5	2	2	2	0.0152	0.022	0.0169	0
TCGA.B8.5163.01A	0.42	0.0617	0.718	2	2.09	2.04	0.0506	0.0111	0	0
TCGA.B8.5164.01A	0.94	0.0925	0.468	4	4.02	4.02	0.0806	0.0119	0	0
TCGA.B8.5165.01A	0.48	0.00168	0	2	2	2	0.00168	0	0	0
TCGA.B8.5545.01A	0.45	0.158	0.0233	2	1.94	1.97	0.044	0.114	0.00367	0
TCGA.B8.5546.01A	0.68	0.376	0	2	2	2	0.158	0.218	0	0
TCGA.B8.5549.01A	0.67	0.405	0.243	4	3.81	3.88	0.184	0.222	0	0
TCGA.B8.5550.01A	0.22	0.145	0.724	2	2.35	2.08	0.105	0.0401	0.00836	0
TCGA.B8.5551.01A	0.17	0.249	0.528	2	1.85	1.97	0.0398	0.209	0.0856	0.0306
TCGA.B8.5552.01B	0.37	0.176	0.227	2	1.99	2	0.0762	0.1	0.022	0
TCGA.B8.5553.01A	0.41	0.126	0.476	2	1.92	1.97	0.022	0.104	0.0479	0
TCGA.B8.A54D.01A	0.61	0.228	0.0616	2	1.92	1.95	0.0702	0.158	0.00468	0.00936
TCGA.B8.A54E.01A	0.41	0.38	0.0288	2	2.05	2.02	0.21	0.17	0	0.011
TCGA.B8.A54F.01A	0.65	0.347	0.0588	2	2	2	0.186	0.161	0.013	0
TCGA.B8.A54G.01A	0.25	0.135	0.0571	2	1.78	1.95	0.00515	0.13	0.00257	0
TCGA.B8.A54H.01A	0.16	0.163	0.429	2	2	2	0.0755	0.0871	0.0261	0.0189
TCGA.B8.A54I.01A	0.23	0.223	0.19	2	2.05	2.01	0.118	0.105	0.0288	0
TCGA.B8.A54J.01A	0.19	0.141	0.191	2	1.96	1.99	0.0429	0.0986	0.0127	0.00636
TCGA.B8.A54K.01A	0.99	0.0687	0.483	2	2	2	0.0298	0.0389	0	0.0332
TCGA.B8.A7U6.01A	0.59	0.0563	0	2	1.98	1.99	0.0132	0.043	0	0
TCGA.B8.A8YJ.01A	0.78	0.0497	0	2	2	2	0.0171	0.0325	0	0
TCGA.BP.4158.01A	0.6	0.329	0.0377	2	2.02	2.01	0.159	0.169	0.00826	0
TCGA.BP.4159.01A	0.6	0.168	0.381	2	2.06	2.04	0.104	0.0639	0.002	0
TCGA.BP.4160.01A	0.42	0.225	0.555	2	2	2	0.104	0.121	0.0409	0.0348
TCGA.BP.4161.01A	0.63	0.172	0.307	2	2.01	2	0.0509	0.121	0.0137	0
TCGA.BP.4162.01A	0.48	0.246	0.426	2	2.17	2.08	0.196	0.0504	0.0101	0
TCGA.BP.4163.01A	0.5	0.0881	0.188	2	1.96	1.98	0.0239	0.0642	0.0128	0
TCGA.BP.4164.01A	0.83	0.444	0.228	4	3.59	3.66	0.0774	0.367	0	0
TCGA.BP.4165.01A	0.68	0.0352	0.111	2	1.98	1.99	0.0137	0.0215	0.00391	0
TCGA.BP.4166.01A	0.45	0.424	0.651	4	3.58	3.81	0.0548	0.369	0	0
TCGA.BP.4167.01A	0.38	0.255	0.519	4	3.8	3.92	0.0383	0.216	0.00383	0
TCGA.BP.4169.01A	0.97	0.0129	0.25	2	2	2	0.00161	0.0113	0	0.00322
TCGA.BP.4170.01A	0.97	0.0387	0.0385	2	1.98	1.98	0.00149	0.0373	0	0.00149
TCGA.BP.4173.01A	0.17	0.339	0.486	2	2.04	2.01	0.192	0.148	0.0556	0.0115
TCGA.BP.4174.01A	0.63	0.59	0.0687	2	2.3	2.19	0.391	0.199	0.00811	0
TCGA.BP.4176.01A	0.56	0.583	0.337	4	3.67	3.82	0.208	0.375	0	0
TCGA.BP.4177.01A	0.67	0.134	0	2	2.02	2.01	0.0512	0.083	0	0
TCGA.BP.4325.01A	0.77	0.0931	0.118	2	1.93	1.94	0.00912	0.0839	0.0109	0
TCGA.BP.4326.01A	0.84	0.0878	0.261	2	1.95	1.96	0.00763	0.0802	0	0.0229
TCGA.BP.4327.01A	0.84	0.137	0.425	2	1.88	1.9	0	0.137	0.0581	0
TCGA.BP.4329.01A	0.21	0.0979	0	2	1.74	1.95	0	0.0979	0	0
TCGA.BP.4330.01A	0.99	0.027	0.0952	2	1.99	1.99	0.00257	0.0244	0	0.00257
TCGA.BP.4331.01A	0.19	0.337	0.233	2	1.76	1.95	0.0962	0.241	0.028	0.0192
TCGA.BP.4332.01A	0.7	0.1	0.0377	2	2	2	0.051	0.0491	0.00378	0
TCGA.BP.4334.01A	0.91	0.391	0.538	2	1.66	1.69	0.00611	0.385	0.21	0
TCGA.BP.4335.01A	0.64	0.0365	0	2	1.99	1.99	0.0134	0.023	0	0
TCGA.BP.4337.01A	0.38	0.44	0.25	2	2.24	2.09	0.346	0.094	0.01	0
TCGA.BP.4338.01A	0.71	0.574	0	2	1.71	1.79	0.101	0.473	0	0
TCGA.BP.4340.01A	0.81	0.152	0.371	2	1.88	1.91	0.00871	0.144	0.0566	0
TCGA.BP.4341.01A	0.83	0.0637	0.34	2	1.95	1.96	0.00542	0.0583	0.0217	0
TCGA.BP.4342.01A	0.74	0.546	0.292	4	3.53	3.65	0.189	0.357	0	0
TCGA.BP.4343.01A	0.33	0.439	0.0463	2	1.88	1.96	0.154	0.285	0.00407	0
TCGA.BP.4344.01A	0.39	0.327	0.253	2	2.02	2.01	0.195	0.133	0.0228	0
TCGA.BP.4346.01A	0.47	0.105	0.0185	2	1.98	1.99	0.0641	0.0408	0.00194	0
TCGA.BP.4347.01A	0.36	0.0698	0.639	2	2.04	2.01	0.0388	0.031	0.00775	0
TCGA.BP.4349.01A	0.55	0.023	0.25	2	1.98	1.99	0.00192	0.0211	0.00576	0
TCGA.BP.4351.01A	0.59	0.0993	0.0943	2	1.99	1.99	0.0506	0.0487	0	0.00936
TCGA.BP.4352.01A	0.81	0.625	0.281	4	4.27	4.22	0.343	0.282	0	0
TCGA.BP.4353.01A	0.21	0.128	0.554	2	2.11	2.02	0.0589	0.0688	0.0354	0
TCGA.BP.4354.01A	0.2	0.0297	0.375	2	2	2	0.0111	0.0186	0.00928	0
TCGA.BP.4355.01A	0.22	0.0195	0	2	1.96	1.99	0	0.0195	0	0
TCGA.BP.4756.01A	0.92	0.243	0.954	4	4.3	4.28	0.208	0.0353	0	0
TCGA.BP.4758.01A	0.66	0.181	0.176	2	1.99	1.99	0.0857	0.0956	0.00398	0.0219
TCGA.BP.4759.01A	0.65	0.0731	0.3	2	2.04	2.03	0.0512	0.0219	0	0
TCGA.BP.4760.01A	0.64	0.105	0	2	2	2	0.0518	0.0535	0	0
TCGA.BP.4761.01A	0.63	0.487	0.243	2	1.84	1.9	0.143	0.344	0.0248	0.0704
TCGA.BP.4762.01A	0.44	0.434	0.101	2	1.99	2	0.212	0.222	0.0273	0.0021
TCGA.BP.4765.01A	0.52	0.264	0.0382	2	1.98	1.99	0.115	0.149	0.00201	0
TCGA.BP.4766.01A	0.66	0.236	0.0763	2	2	2	0.124	0.112	0.01	0
TCGA.BP.4768.01A	0.86	0.636	0.242	4	3.46	3.53	0.111	0.524	0	0
TCGA.BP.4769.01A	0.06	0.42	1	2	2.06	2	0.223	0.197	0.159	0.347
TCGA.BP.4770.01A	0.67	0.909	0.633	4	3.21	3.47	0.0573	0.852	0	0
TCGA.BP.4771.01A	0.27	0.0492	0.2	2	2.01	2	0.0295	0.0197	0.00197	0
TCGA.BP.4774.01A	0.47	0.2	0.0103	2	1.96	1.98	0.103	0.0967	0.00206	0
TCGA.BP.4775.01A	0.57	0.0559	0.556	2	2.04	2.03	0.0342	0.0217	0	0
TCGA.BP.4777.01A	0.3	0.0382	0.25	2	2.01	2	0.0191	0.0191	0.00574	0
TCGA.BP.4781.01A	0.83	0.576	0.205	4	3.93	3.94	0.232	0.344	0	0
TCGA.BP.4782.01A	0.21	0.0991	0.321	2	2.05	2.01	0.0486	0.0505	0	0
TCGA.BP.4784.01A	0.96	0.0941	0	2	2	2	0.0455	0.0486	0	0
TCGA.BP.4787.01A	0.44	0.573	0.413	2	2.08	2.03	0.313	0.259	0.0353	0
TCGA.BP.4789.01A	0.42	0.338	0.217	2	2.05	2.02	0.185	0.153	0.0224	0
TCGA.BP.4790.01A	0.36	0.0405	0.714	2	2.01	2	0.0212	0.0193	0.0116	0
TCGA.BP.4795.01A	0.31	0.125	0.0923	2	2	2	0.0578	0.0674	0.00385	0
TCGA.BP.4797.01A	0.47	0.51	0.405	4	3.65	3.83	0.1	0.409	0	0
TCGA.BP.4798.01A	0.36	0.258	0.452	2	1.95	1.98	0.104	0.153	0.0429	0.0123
TCGA.BP.4799.01A	0.32	0.434	0.626	2	2.19	2.06	0.246	0.189	0.00924	0.0887
TCGA.BP.4801.01A	0.41	0.122	0.121	2	2.03	2.01	0.103	0.0184	0	0
TCGA.BP.4803.01A	0.88	0.147	0.0803	2	1.97	1.98	0.0355	0.112	0.00861	0.00323
TCGA.BP.4804.01A	0.99	0.0419	0	2	2	2	0.0193	0.0226	0	0
TCGA.BP.4807.01A	0.78	0.123	0.262	2	1.93	1.95	0.0202	0.103	0.0324	0
TCGA.BP.4959.01A	0.24	0.27	0.145	2	2.09	2.02	0.242	0.0285	0.0142	0
TCGA.BP.4962.01A	0.23	0.346	0.114	2	1.89	1.97	0.156	0.19	0.0125	0
TCGA.BP.4963.01A	0.99	0.644	0	2	1.91	1.91	0.0752	0.569	0	0
TCGA.BP.4964.01A	0.65	0.543	0.0138	2	1.94	1.96	0.192	0.352	0.00752	0
TCGA.BP.4965.01A	0.24	0.12	0.101	2	1.84	1.96	0.0257	0.0938	0.00303	0
TCGA.BP.4967.01A	0.75	0.461	0.182	2	2	2	0.0964	0.364	0	0.0661
TCGA.BP.4968.01A	0.58	0.604	0.158	4	3.87	3.93	0.249	0.355	0	0
TCGA.BP.4969.01A	0.68	0.451	0.209	2	2.03	2.02	0.142	0.309	0	0.0507
TCGA.BP.4970.01A	0.53	0.299	0.0181	2	2	2	0.228	0.0701	0	0.0054
TCGA.BP.4972.01A	0.69	0.327	0.0182	2	2.03	2.02	0.158	0.168	0.00198	0
TCGA.BP.4973.01A	0.97	0.148	0.364	4	4.02	4.02	0.0691	0.0793	0	0
TCGA.BP.4974.01A	0.53	0.333	0	2	2	2	0.201	0.132	0	0
TCGA.BP.4975.01A	0.82	0.1	0.0714	2	1.96	1.97	0.0286	0.0714	0.00714	0
TCGA.BP.4976.01A	0.7	0.33	0.0491	2	2.02	2.01	0.11	0.219	0	0.00884
TCGA.BP.4977.01A	0.8	0.29	0.00787	2	1.97	1.98	0.0639	0.226	0.00228	0
TCGA.BP.4981.01A	0.89	0.18	0.194	4	3.93	3.94	0.0484	0.132	0	0
TCGA.BP.4982.01A	0.99	0.0268	0	2	1.99	1.99	0.00336	0.0235	0	0
TCGA.BP.4983.01A	0.11	0.137	0.575	2	2.12	2.01	0.0678	0.0697	0.0584	0.00188
TCGA.BP.4985.01A	0.59	0.508	0.456	4	3.74	3.85	0.187	0.321	0	0
TCGA.BP.4986.01A	0.79	0.282	0.0814	2	1.92	1.94	0.0739	0.209	0	0.00164
TCGA.BP.4988.01A	0.54	0.24	0	2	2	2	0.0651	0.175	0	0
TCGA.BP.4989.01A	0.56	0.304	0.252	2	2.09	2.05	0.13	0.174	0	0
TCGA.BP.4991.01A	0.84	0.106	0.046	2	1.99	1.99	0.0477	0.0587	0	0.00489
TCGA.BP.4992.01A	0.99	0.11	0	4	4.02	4.02	0.0521	0.0579	0	0
TCGA.BP.4993.01A	0.65	0.083	0.159	2	1.93	1.95	0.0151	0.0679	0.0132	0
TCGA.BP.4994.01A	0.76	0.507	0.286	4	3.53	3.64	0.0961	0.41	0	0
TCGA.BP.4998.01A	0.51	0.319	0.018	2	2.01	2.01	0.176	0.143	0	0.00573
TCGA.BP.4999.01A	0.97	0.0829	0.173	2	1.98	1.98	0.0122	0.0707	0	0.0144
TCGA.BP.5000.01A	0.59	0.26	0	2	2.03	2.02	0.214	0.0456	0	0
TCGA.BP.5001.01A	0.9	0.104	0.517	4	4.07	4.06	0.0728	0.0312	0	0
TCGA.BP.5004.01A	0.99	0.199	0	2	1.88	1.89	0	0.199	0	0
TCGA.BP.5006.01A	0.46	0.23	0.069	2	1.98	1.99	0.0774	0.153	0	0
TCGA.BP.5007.01A	0.87	0.0713	0.0714	2	2	2	0.0357	0.0357	0.00509	0
TCGA.BP.5008.01A	0.53	0.295	0.0119	2	2.01	2.01	0.223	0.0721	0	0.00351
TCGA.BP.5009.01A	0.28	0.289	0.0756	2	2.06	2.02	0.154	0.134	0.00839	0
TCGA.BP.5010.01A	0.25	0.0538	0.469	2	1.94	1.99	0.00672	0.0471	0.0252	0
TCGA.BP.5168.01A	0.54	0.296	0.0878	2	2.01	2	0.136	0.16	0.006	0
TCGA.BP.5169.01A	0.47	0.35	0.244	4	3.88	3.94	0.0799	0.27	0	0
TCGA.BP.5170.01A	0.46	0.232	0.298	2	2.01	2	0.106	0.126	0.0285	0
TCGA.BP.5173.01A	0.65	0.359	0.279	4	3.56	3.71	0.019	0.34	0	0
TCGA.BP.5174.01A	0.57	0.202	0.277	2	1.96	1.98	0.092	0.11	0.026	0
TCGA.BP.5175.01A	0.79	0.259	0.476	4	4.03	4.03	0.0985	0.161	0	0
TCGA.BP.5176.01A	0.55	0.387	0.064	2	1.97	1.98	0.181	0.206	0.0229	0
TCGA.BP.5177.01A	0.48	0.504	0.064	2	2.12	2.06	0.282	0.222	0.0161	0
TCGA.BP.5178.01A	0.47	0.645	0.583	4	3.76	3.89	0.165	0.479	0	0
TCGA.BP.5180.01A	0.78	0.414	0.183	2	1.75	1.81	0.109	0.305	0.0758	0
TCGA.BP.5181.01A	0.68	0.315	0.0573	2	1.94	1.96	0.138	0.176	0.016	0
TCGA.BP.5182.01A	0.25	0.286	0.135	2	1.96	1.99	0.154	0.132	0.00877	0
TCGA.BP.5183.01A	0.63	0.607	0.132	2	1.8	1.87	0.151	0.456	0.0801	0
TCGA.BP.5184.01A	0.53	0.276	0	2	1.95	1.97	0.107	0.169	0	0
TCGA.BP.5185.01A	0.83	0.485	0.29	4	3.61	3.68	0.115	0.37	0	0
TCGA.BP.5186.01A	0.54	0.412	0.035	2	1.95	1.97	0.132	0.28	0.0144	0
TCGA.BP.5187.01A	0.23	0.0319	0.0476	2	1.95	1.99	0	0.0319	0.00152	0
TCGA.BP.5189.01A	0.54	0.155	0.892	4	3.77	3.88	0.0122	0.143	0	0
TCGA.BP.5190.01A	0.61	0.169	0	2	1.95	1.97	0.0578	0.112	0	0
TCGA.BP.5191.01A	0.41	0.588	0.24	4	3.8	3.92	0.0378	0.551	0	0
TCGA.BP.5192.01A	0.74	0.144	0.0548	2	1.99	2	0.071	0.073	0.00789	0
TCGA.BP.5194.01A	0.96	0.0809	0.0758	2	1.98	1.98	0.0159	0.065	0	0.00613
TCGA.BP.5195.01A	0.43	0.277	0.0486	2	1.94	1.98	0.114	0.164	0.0116	0
TCGA.BP.5196.01A	0.57	0.497	0.403	4	3.67	3.81	0.166	0.331	0	0
TCGA.BP.5198.01A	0.59	0.335	0.0429	2	2.03	2.02	0.233	0.102	0.00797	0
TCGA.BP.5199.01A	0.65	0.169	0.0957	2	1.92	1.95	0.045	0.124	0.00719	0.00899
TCGA.BP.5200.01A	0.58	0.412	0.45	4	3.72	3.83	0.0835	0.328	0	0
TCGA.BP.5202.01A	0.69	0.0592	0	2	2	2	0.0261	0.0331	0	0
TCGA.CJ.4634.01A	0.64	0.125	0.108	2	1.93	1.95	0.0326	0.092	0.0134	0
TCGA.CJ.4635.01A	0.56	0.523	0.183	4	3.96	3.98	0.151	0.372	0	0
TCGA.CJ.4636.01A	0.42	0.235	0.24	2	2.01	2	0.0979	0.137	0	0
TCGA.CJ.4637.01A	0.19	0.0409	0.321	2	1.97	1.99	0.00146	0.0394	0.00876	0.00438
TCGA.CJ.4638.01A	0.71	0.135	0.106	2	1.96	1.97	0.0333	0.101	0.0143	0
TCGA.CJ.4639.01A	0.55	0.226	0.0583	2	1.97	1.99	0.0623	0.164	0.0113	0
TCGA.CJ.4640.01A	0.38	0.196	0.105	2	1.83	1.93	0.0223	0.173	0.00186	0
TCGA.CJ.4641.01A	0.24	0.153	0.364	2	1.96	1.99	0.0518	0.102	0.0458	0
TCGA.CJ.4642.01B	0.55	0.181	0.0294	2	1.84	1.91	0.0178	0.164	0.00534	0
TCGA.CJ.4643.01A	0.56	0.136	0.647	4	3.82	3.9	0.00802	0.128	0	0
TCGA.CJ.4644.01A	0.6	0.535	0.76	6	5.48	5.69	0.0589	0.476	0	0
TCGA.CJ.4868.01A	0.99	0.0428	0.2	2	2	2	0.0159	0.0269	0	0.00857
TCGA.CJ.4869.01A	0.21	0.324	0.131	2	1.93	1.98	0.127	0.196	0.0248	0
TCGA.CJ.4870.01A	0.65	0.377	0	2	1.94	1.96	0.137	0.24	0	0
TCGA.CJ.4871.01A	0.58	0.301	0.00676	2	2	2	0.0876	0.214	0	0
TCGA.CJ.4872.01A	0.19	0.0273	0.412	2	1.98	2	0.00161	0.0257	0.0113	0
TCGA.CJ.4873.01A	0.7	0.184	0.209	2	2.09	2.06	0.063	0.121	0	0
TCGA.CJ.4874.01A	0.46	0.198	0.0928	2	1.98	1.99	0.0673	0.131	0.00408	0
TCGA.CJ.4875.01A	0.75	0.221	0.263	2	2.02	2.02	0.101	0.12	0	0.0561
TCGA.CJ.4876.01A	0.61	0.353	0.266	2	1.86	1.92	0.129	0.223	0.0319	0
TCGA.CJ.4878.01A	0.78	0.236	0.0172	2	1.89	1.91	0.0508	0.185	0.00407	0
TCGA.CJ.4881.01A	0.23	0.254	0.354	2	2.18	2.04	0.126	0.128	0.0156	0
TCGA.CJ.4882.01A	0.21	0.254	0.13	2	1.94	1.99	0.0941	0.16	0.0192	0
TCGA.CJ.4884.01A	0.42	0.186	0.237	2	1.94	1.98	0.0613	0.125	0.0307	0
TCGA.CJ.4885.01A	0.72	0.556	0.00699	2	2.15	2.11	0.327	0.23	0	0
TCGA.CJ.4886.01A	0.22	0.0328	0	2	1.99	2	0.0115	0.0213	0	0
TCGA.CJ.4887.01A	0.99	0.0656	0	2	1.98	1.98	0.00447	0.0611	0	0
TCGA.CJ.4888.01A	0.16	0.186	0.37	2	1.89	1.98	0.0465	0.139	0.0465	0.0186
TCGA.CJ.4889.01A	0.22	0.032	0.882	2	1.98	2	0.00188	0.0301	0.0244	0
TCGA.CJ.4890.01A	0.11	0.195	0.815	2	1.97	2	0.0829	0.112	0.0829	0.0559
TCGA.CJ.4891.01A	0.2	0.184	0.322	2	1.89	1.98	0.0533	0.131	0.0533	0.00205
TCGA.CJ.4892.01A	0.49	0.329	0.182	2	1.99	2	0.149	0.18	0.00207	0
TCGA.CJ.4893.01A	0.67	0.317	0.0262	2	1.86	1.91	0.0119	0.306	0.00832	0
TCGA.CJ.4894.01A	0.21	0.165	0	2	1.53	1.9	0	0.165	0	0
TCGA.CJ.4895.01A	0.5	0.162	0.1	2	1.86	1.93	0.00808	0.154	0.0162	0
TCGA.CJ.4897.01A	0.8	0.176	0	2	2	2	0.0508	0.126	0	0
TCGA.CJ.4899.01A	0.99	0.0749	0	4	4.01	4.01	0.0313	0.0436	0	0
TCGA.CJ.4900.01A	0.99	0.036	0	2	1.99	1.99	0.00818	0.0278	0	0
TCGA.CJ.4901.01A	0.19	0.398	0.311	2	2.28	2.05	0.249	0.149	0.0108	0.0143
TCGA.CJ.4902.01A	0.23	0.281	0.108	2	2.03	2.01	0.167	0.115	0.0233	0
TCGA.CJ.4903.01A	0.57	0.443	0.415	4	3.74	3.85	0.0957	0.347	0	0
TCGA.CJ.4904.01A	0.47	0.474	0.0894	2	1.99	1.99	0.224	0.25	0.00806	0
TCGA.CJ.4905.01A	0.57	0.344	0.136	2	2.02	2.01	0.154	0.189	0.0137	0
TCGA.CJ.4907.01A	0.43	0.573	0.181	4	3.74	3.89	0.202	0.372	0	0
TCGA.CJ.4908.01A	0.66	0.131	0	2	1.98	1.99	0.0386	0.0929	0	0
TCGA.CJ.4912.01A	0.85	0.25	0.0446	2	1.96	1.96	0.0458	0.204	0.00112	0.00447
TCGA.CJ.4913.01A	0.63	0.546	0	2	1.94	1.96	0.216	0.33	0	0
TCGA.CJ.4916.01A	0.36	0.218	0.438	2	1.99	2	0.112	0.106	0.0457	0
TCGA.CJ.4918.01A	0.16	0.268	0.409	2	2.05	2.01	0.149	0.118	0.0341	0.0162
TCGA.CJ.4920.01A	0.63	0.328	0.0114	2	1.98	1.98	0.116	0.212	0.00375	0
TCGA.CJ.4923.01A	0.24	0.291	0.24	2	2.06	2.02	0.164	0.128	0.0339	0
TCGA.CJ.5671.01A	0.15	0.238	0.575	2	1.94	1.99	0.0435	0.194	0.0947	0.028
TCGA.CJ.5672.01A	0.52	0.452	0.181	2	1.97	1.99	0.15	0.302	0.0702	0.00975
TCGA.CJ.5675.01A	0.49	0.427	0.135	2	1.97	1.99	0.126	0.301	0.0556	0
TCGA.CJ.5676.01A	0.44	0.582	0.109	4	3.77	3.9	0.163	0.419	0	0
TCGA.CJ.5677.01A	0.53	0.341	0.0814	2	1.84	1.91	0.0992	0.242	0.0218	0
TCGA.CJ.5678.01A	0.55	0.315	0.0963	2	1.88	1.94	0.0236	0.292	0.0304	0
TCGA.CJ.5679.01A	0.79	0.494	0.0951	2	1.79	1.83	0.0877	0.407	0.00889	0
TCGA.CJ.5680.01A	0.67	0.254	0.201	2	1.85	1.9	0.0442	0.21	0.0512	0
TCGA.CJ.5681.01A	0.84	0.156	0.026	2	1.97	1.98	0.0668	0.0891	0.00405	0
TCGA.CJ.5682.01A	0.78	0.543	0.288	4	3.38	3.52	0.0332	0.51	0	0
