sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.09.2055.01B	0.81	0.491	0.183	2	1.86	1.89	0.16	0.331	0.0897	0
TCGA.09.2056.01B	0.9	0.589	0.298	2	1.73	1.76	0.153	0.436	0.154	0
TCGA.10.0925.01B	0.89	0.463	0.182	2	1.88	1.89	0.177	0.286	0.0823	0
TCGA.10.0926.01A	0.91	0.623	0.454	4	3.46	3.51	0.0444	0.579	0	0
TCGA.10.0927.01A	0.88	0.797	0.439	4	3.21	3.3	0.119	0.679	0	0
TCGA.10.0928.01A	0.93	0.703	0.0746	2	1.63	1.66	0.117	0.586	0.0214	0.0291
TCGA.10.0930.01A	0.77	0.746	0.463	4	3.75	3.81	0.289	0.457	0	0
TCGA.10.0931.01A	0.87	0.693	0.0826	2	1.9	1.91	0.235	0.458	0.0429	0.00613
TCGA.10.0933.01A	0.96	0.92	0.19	4	2.84	2.88	0.115	0.805	0	0
TCGA.10.0934.01A	0.91	0.353	0.0711	2	2	2	0.168	0.185	0.0148	0
TCGA.10.0935.01A	0.91	0.668	0.355	4	3.81	3.83	0.253	0.415	0	0
TCGA.10.0936.01A	0.95	0.515	0.192	2	2.2	2.19	0.239	0.277	0	0.00582
TCGA.10.0937.01A	0.92	0.602	0.245	2	1.88	1.89	0.194	0.408	0.0943	0.0206
TCGA.10.0938.01A	0.94	0.64	0.377	4	4.61	4.57	0.448	0.192	0	0.00353
TCGA.13.0714.01A	0.77	0.562	0.155	2	1.89	1.91	0.136	0.426	0.053	0.0152
TCGA.13.0717.01A	0.95	0.883	0.158	4	3.79	3.8	0.373	0.51	0	0
TCGA.13.0720.01A	0.88	0.562	0.17	2	1.77	1.79	0.132	0.43	0.0784	0.00382
TCGA.13.0723.01A	0.82	0.482	0.268	4	3.54	3.62	0.0645	0.418	0	0
TCGA.13.0724.01A	0.89	0.721	0.255	4	4.28	4.25	0.372	0.349	0	0
TCGA.13.0725.01A	0.77	0.529	0.135	2	1.82	1.86	0.168	0.361	0.0463	0.0212
TCGA.13.0726.01A	0.73	0.522	0.26	2	1.89	1.92	0.189	0.333	0.0803	0.0325
TCGA.13.0727.01A	0.94	0.834	0.128	4	3.48	3.51	0.14	0.694	0	0
TCGA.13.0730.01A	0.95	0.592	0.251	4	3.48	3.51	0.111	0.481	0	0.0519
TCGA.13.0751.01A	0.96	0.709	0.267	4	3.26	3.29	0.113	0.596	0	0.0164
TCGA.13.0755.01A	0.8	0.489	0.028	2	1.83	1.86	0.159	0.331	0	0.00978
TCGA.13.0757.01A	0.84	0.841	0.395	4	4.47	4.4	0.484	0.357	0	0
TCGA.13.0758.01A	0.79	0.621	0.374	4	3.47	3.58	0.157	0.464	0	0
TCGA.13.0760.01A	0.84	0.731	0.11	2	2.05	2.05	0.351	0.38	0.021	0.00382
TCGA.13.0761.01A	0.85	0.558	0.403	4	3.75	3.79	0.147	0.412	0	0
TCGA.13.0762.01A	0.92	0.716	0.211	4	3.86	3.87	0.289	0.427	0	0
TCGA.13.0764.01A	0.87	0.848	0.217	4	3.81	3.83	0.299	0.549	0	0
TCGA.13.0766.01A	0.74	0.494	0.209	2	1.74	1.81	0.0589	0.435	0.0507	0.0376
TCGA.13.0768.01A	0.21	0.445	0.631	2	1.95	1.99	0.132	0.312	0.101	0.13
TCGA.13.0791.01A	0.95	0.545	0.212	4	3.88	3.89	0.217	0.329	0	0
TCGA.13.0791.02A	0.85	0.849	0.243	4	4.32	4.27	0.439	0.41	0	0
TCGA.13.0792.01A	0.82	0.828	0.264	2	2.38	2.31	0.532	0.296	0.0312	0.0819
TCGA.13.0793.01A	0.67	0.529	0.034	2	1.65	1.77	0.0918	0.437	0.00599	0.00998
TCGA.13.0794.01A	0.98	0.54	0.118	4	3.59	3.6	0.0678	0.472	0	0.00636
TCGA.13.0795.01A	0.66	0.807	0.336	4	3.52	3.68	0.185	0.622	0	0
TCGA.13.0797.01A	0.88	0.494	0.119	2	1.84	1.86	0.148	0.346	0.043	0
TCGA.13.0799.01A	0.93	0.479	0.139	2	1.85	1.86	0.137	0.341	0.0601	0
TCGA.13.0800.01A	0.85	0.87	0.355	4	3.67	3.72	0.223	0.647	0	0
TCGA.13.0801.01A	0.86	0.634	0.171	2	1.69	1.73	0.149	0.486	0.101	0.00381
TCGA.13.0802.01A	0.95	0.516	0.327	4	3.9	3.9	0.186	0.33	0	0.0853
TCGA.13.0803.01A	0.8	0.741	0.327	4	3.88	3.9	0.375	0.367	0	0
TCGA.13.0804.01A	0.83	0.53	0.105	2	1.76	1.8	0.139	0.391	0.0437	0.00397
TCGA.13.0805.01A	0.76	0.529	0.221	2	1.7	1.77	0.113	0.416	0.105	0.00808
TCGA.13.0807.01B	0.87	0.536	0.244	4	3.71	3.74	0.0982	0.438	0	0
TCGA.13.0883.01A	0.76	0.583	0.316	4	3.94	3.95	0.257	0.326	0	0
TCGA.13.0884.01B	0.75	0.69	0.208	4	4.12	4.09	0.324	0.366	0	0
TCGA.13.0885.01A	0.73	0.759	0.28	4	3.46	3.61	0.204	0.556	0	0
TCGA.13.0886.01A	0.62	0.385	0.188	2	1.73	1.84	0.0459	0.339	0.0336	0.0371
TCGA.13.0887.01A	0.91	0.68	0.271	4	3.54	3.58	0.2	0.48	0	0
TCGA.13.0888.01A	0.88	0.775	0.408	4	4.41	4.36	0.423	0.352	0	0
TCGA.13.0889.01A	0.79	0.376	0.217	2	1.82	1.86	0.103	0.274	0.076	0.0019
