sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.95.A4VP.01A	0.18	0.324	0.309	2	1.99	2	0.115	0.209	0.0478	0.0179
TCGA.97.7546.01A	0.45	0.389	0.318	4	3.92	3.96	0.116	0.273	0	0
TCGA.97.7552.01A	0.97	0.0313	0	2	2	2	0	0.0313	0	0
TCGA.97.7553.01A	0.19	0.393	0.401	2	1.77	1.96	0.0761	0.317	0.106	0.0294
TCGA.97.7554.01A	0.47	0.575	0.372	4	3.91	3.96	0.226	0.349	0	0
TCGA.97.7937.01A	0.68	0.51	0.276	4	3.68	3.78	0.111	0.399	0	0
TCGA.97.7938.01A	0.58	0.273	0.116	2	1.92	1.96	0.0712	0.202	0.0318	0
TCGA.97.7941.01A	0.18	0.147	0.47	2	2	2	0.0777	0.0689	0.0265	0.0212
TCGA.97.8171.01A	0.79	0.554	0.19	2	2.13	2.11	0.225	0.329	0	0
TCGA.97.8172.01A	0.21	0.242	0.687	2	2.08	2.02	0.0832	0.159	0.101	0.00181
TCGA.97.8174.01A	0.18	0.443	0.322	2	2.16	2.03	0.216	0.226	0.0639	0.0082
TCGA.97.8175.01A	0.24	0.138	0.218	2	1.96	1.99	0.0479	0.0904	0.00887	0
TCGA.97.8176.01A	0.17	0.447	0.407	2	2.21	2.04	0.253	0.194	0.0859	0.0116
TCGA.97.8177.01A	0.22	0.238	0.346	2	2.07	2.02	0.101	0.136	0.0385	0.00175
TCGA.97.8179.01A	0.37	0.407	0.316	2	2.8	2.3	0.386	0.0211	0	0
TCGA.97.8547.01A	0.28	0.151	0.416	2	2.17	2.05	0.0673	0.0837	0.0194	0
TCGA.97.8552.01A	0.35	0.342	0.222	2	2.08	2.03	0.145	0.198	0.00176	0.0212
TCGA.97.A4LX.01A	0.16	0.0611	0.368	2	2	2	0.00965	0.0514	0.0177	0.00161
TCGA.97.A4M0.01A	0.7	0.332	0.0812	2	1.88	1.91	0.0825	0.249	0.0152	0
TCGA.97.A4M1.01A	0.43	0.285	0.647	4	3.96	3.98	0.114	0.171	0	0
TCGA.97.A4M2.01A	0.11	0.117	0.828	2	2.01	2	0.0546	0.0619	0.0619	0.00911
TCGA.97.A4M3.01A	0.63	0.353	0.223	2	2	2	0.161	0.191	0.00375	0.0225
TCGA.97.A4M5.01A	0.21	0.0965	0.317	2	1.92	1.98	0.00643	0.09	0.0305	0
TCGA.97.A4M6.01A	0.29	0.408	0.154	2	2.25	2.07	0.343	0.0648	0.00571	0.019
TCGA.97.A4M7.01A	0.25	0.292	0.168	2	1.94	1.98	0.105	0.186	0.0169	0.0113
TCGA.99.7458.01A	0.15	0.323	0.521	2	1.96	1.99	0.132	0.191	0.0856	0.03
TCGA.99.8025.01A	0.66	0.579	0.442	4	3.92	3.95	0.166	0.413	0	0
TCGA.99.8028.01A	0.13	0.252	0.647	2	1.92	1.99	0.0727	0.18	0.104	0.0356
TCGA.99.8032.01A	0.17	0.374	0.409	2	2.14	2.02	0.192	0.182	0.0757	0.0145
TCGA.99.8033.01A	0.18	0.399	0.367	2	2.27	2.05	0.272	0.127	0.0529	0.0159
TCGA.99.AA5R.01A	0.6	0.00295	0	2	2	2	0	0.00295	0	0
TCGA.J2.8192.01A	0.44	0.733	0.252	2	2.2	2.09	0.492	0.241	0	0.0409
TCGA.J2.8194.01A	0.45	0.62	0.298	4	3.94	3.97	0.164	0.456	0	0
TCGA.J2.A4AD.01A	0.56	0.551	0.286	4	3.78	3.88	0.204	0.347	0	0
TCGA.J2.A4AE.01A	0.52	0.47	0.282	2	2.08	2.04	0.24	0.23	0.0195	0.0234
TCGA.J2.A4AG.01A	0.15	0.305	0.554	2	1.96	1.99	0.15	0.155	0.0843	0.0448
TCGA.L4.A4E5.01A	0.63	0.605	0.209	2	1.69	1.81	0.128	0.476	0.0751	0.0455
TCGA.L4.A4E6.01A	0.88	0.364	0	2	2	2	0.162	0.201	0	0
TCGA.L9.A443.01A	0.63	0.438	0.0453	2	1.91	1.95	0.153	0.285	0.00425	0
TCGA.L9.A444.01A	0.22	0.342	0.405	2	2.38	2.08	0.205	0.137	0.0318	0
TCGA.L9.A50W.01A	0.77	0.35	0.0478	2	1.88	1.9	0.104	0.246	0.0168	0
TCGA.L9.A5IP.01A	0.66	0.841	0.735	4	2.78	3.19	0.0669	0.774	0	0
TCGA.L9.A743.01A	0.18	0.404	0.469	2	1.99	2	0.152	0.252	0.0455	0.0873
TCGA.L9.A7SV.01A	0.85	0.829	0.14	4	3.58	3.65	0.221	0.607	0	0
TCGA.L9.A8F4.01A	0.37	0.616	0.131	2	2.03	2.01	0.27	0.346	0.00175	0.0158
TCGA.MN.A4N1.01A	0.69	0.647	0.237	2	2	2	0.202	0.445	0.0177	0.0823
TCGA.MN.A4N4.01A	0.49	0.463	0.378	4	4.12	4.06	0.201	0.262	0	0
TCGA.MN.A4N5.01A	0.48	0.267	0.191	2	2.1	2.05	0.133	0.135	0	0
TCGA.MP.A4SV.01A	0.46	0.617	0.476	4	4.02	4.01	0.274	0.343	0	0
TCGA.MP.A4SW.01A	0.37	0.447	0.18	2	2.14	2.05	0.265	0.182	0.00384	0.0211
TCGA.MP.A4SY.01A	0.15	0.508	0.576	2	2.33	2.05	0.265	0.242	0.106	0.0788
TCGA.MP.A4T2.01A	0.68	0.37	0.264	4	3.97	3.98	0.163	0.208	0	0
TCGA.MP.A4T4.01A	0.24	0.327	0.409	2	1.88	1.97	0.0574	0.27	0.0593	0.0459
TCGA.MP.A4T6.01A	0.66	0.693	0.11	2	1.79	1.86	0.258	0.435	0.0401	0
TCGA.MP.A4T7.01A	0.43	0.55	0.523	4	3.83	3.93	0.108	0.442	0	0
TCGA.MP.A4T8.01A	0.68	0.518	0.121	4	4.03	4.02	0.186	0.332	0	0
TCGA.MP.A4TD.01A	0.19	0.382	0.265	2	2.09	2.02	0.156	0.226	0.0328	0.0041
