sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.G3.AAV1.01A	0.87	0.435	0.26	4	3.93	3.94	0.179	0.256	0	0
TCGA.G3.AAV2.01A	0.85	0.345	0.0909	2	2.07	2.06	0.193	0.152	0.00523	0
TCGA.G3.AAV3.01A	0.26	0.459	0.107	2	2.16	2.04	0.389	0.0697	0.0034	0
TCGA.G3.AAV4.01A	0.92	0.42	0.19	4	3.96	3.96	0.247	0.172	0	0
TCGA.G3.AAV5.01A	0.76	0.359	0.202	2	2.34	2.26	0.291	0.068	0	0
TCGA.G3.AAV6.01A	0.94	0.472	0.11	2	1.73	1.75	0.0874	0.385	0.0522	0
TCGA.G3.AAV7.01A	0.62	0.653	0.0732	2	1.74	1.84	0.181	0.472	0.00598	0
TCGA.GJ.A3OU.01A	0.95	0.417	0.08	2	2.05	2.04	0.178	0.238	0	0
TCGA.GJ.A6C0.01A	0.75	0.175	0.0303	2	1.98	1.99	0.0689	0.106	0.00177	0
TCGA.HP.A5MZ.01A	0.38	0.295	0.119	2	2.14	2.05	0.114	0.181	0	0
TCGA.K7.A5RF.01A	0.07	0.473	0.992	2	1.96	2	0.219	0.254	0.326	0.184
TCGA.K7.A5RG.01A	0.21	0.348	0.176	2	1.86	1.97	0.172	0.175	0.0375	0.00341
TCGA.K7.A6G5.01A	0.58	0.0775	0.133	2	2.09	2.05	0.0448	0.0327	0.00172	0
TCGA.K7.AAU7.01A	0.53	0.367	0.09	2	2.06	2.03	0.123	0.244	0.0128	0
TCGA.KR.A7K0.01A	0.48	0.144	0.207	2	2.05	2.02	0.0896	0.0547	0	0
TCGA.KR.A7K2.01A	0.85	0.549	0.214	4	4.02	4.01	0.191	0.358	0	0
TCGA.KR.A7K7.01A	0.62	0.949	0.348	4	3.05	3.41	0.0806	0.868	0	0
TCGA.KR.A7K8.01A	0.21	0.389	0.295	2	2.01	2	0.17	0.22	0.0517	0
TCGA.LG.A6GG.01A	0.86	0.663	0.123	2	2.34	2.29	0.469	0.194	0.00581	0.00969
TCGA.LG.A9QC.01A	0.79	0.552	0.0395	2	1.89	1.92	0.176	0.376	0.0218	0
TCGA.LG.A9QD.01A	0.7	0.292	0.112	2	2.08	2.06	0.143	0.149	0	0
TCGA.MI.A75C.01A	0.74	0.512	0.1	2	2.09	2.07	0.162	0.35	0.0066	0
TCGA.MI.A75E.01A	0.2	0.034	0.318	2	1.99	2	0.00772	0.0262	0.00926	0.00154
TCGA.MI.A75G.01A	0.6	0.547	0.284	2	2.33	2.2	0.392	0.156	0.0295	0
TCGA.MI.A75H.01A	0.73	0.137	0.5	2	2.04	2.03	0.0698	0.0667	0.00635	0.00159
TCGA.MI.A75I.01A	0.64	0.632	0.143	2	1.91	1.94	0.211	0.422	0.0784	0
TCGA.MR.A520.01A	0.05	0.0162	1	2	2.01	2	0.0162	0	0.00539	0.0108
TCGA.MR.A8JO.01A	0.58	0.427	0.0737	2	2.05	2.03	0.229	0.198	0	0
TCGA.NI.A4U2.01A	0.57	0.374	0.115	2	1.95	1.97	0.136	0.237	0	0
TCGA.NI.A8LF.01A	0.75	0.258	0.0132	2	1.86	1.9	0.0289	0.229	0	0
TCGA.O8.A75V.01A	0.51	0.41	0.292	2	2.26	2.13	0.181	0.229	0.0272	0
TCGA.PD.A5DF.01A	0.67	0.347	0.00885	2	1.94	1.96	0.138	0.209	0	0.00154
TCGA.QA.A7B7.01A	0.84	0.447	0.0945	2	1.83	1.86	0.146	0.301	0.039	0.00325
TCGA.RC.A6M3.01A	0.63	0.471	0.189	4	3.87	3.92	0.131	0.34	0	0
TCGA.RC.A6M4.01A	0.96	0.446	0.205	4	3.8	3.81	0.127	0.32	0	0.00195
TCGA.RC.A6M5.01A	0.15	0.31	0.512	2	1.86	1.98	0.0901	0.22	0.0973	0.0414
TCGA.RC.A6M6.01A	0.74	0.473	0.179	2	1.99	1.99	0.197	0.276	0.0131	0.0432
TCGA.RC.A7S9.01A	0.87	0.386	0.0524	2	2.12	2.1	0.248	0.137	0.0141	0
TCGA.RC.A7SB.01A	0.81	0.223	0.184	2	1.82	1.85	0.0254	0.197	0.041	0
TCGA.RC.A7SF.01A	0.79	0.523	0.176	2	2	2	0.148	0.375	0.0507	0
TCGA.RC.A7SH.01A	0.91	0.491	0.276	2	1.81	1.83	0.124	0.368	0.13	0
TCGA.RC.A7SK.01A	0.8	0.379	0.0435	2	1.89	1.92	0.0939	0.285	0.00329	0
TCGA.RG.A7D4.01A	0.2	0.35	0.473	2	2.38	2.08	0.181	0.169	0.0598	0.00315
TCGA.T1.A6J8.01A	0.81	0.303	0.204	2	1.81	1.84	0.0294	0.274	0.0418	0
TCGA.UB.A7MA.01A	0.86	0.622	0.268	4	4.41	4.35	0.488	0.133	0	0
TCGA.UB.A7MB.01A	0.91	0.368	0	2	1.86	1.87	0.0729	0.295	0	0
TCGA.UB.A7MC.01A	0.95	0.436	0.0234	2	1.85	1.85	0.0598	0.376	0.00292	0
TCGA.UB.A7MD.01A	0.6	0.372	0.0826	2	1.93	1.96	0.0469	0.325	0.0291	0
TCGA.UB.A7ME.01A	0.65	0.468	0.325	2	2.16	2.1	0.232	0.236	0	0.0311
TCGA.UB.A7MF.01A	0.77	0.534	0.0478	2	2.03	2.02	0.259	0.276	0.017	0
TCGA.UB.AA0U.01A	0.59	0.662	0.571	4	3.83	3.9	0.176	0.486	0	0
TCGA.UB.AA0V.01A	0.65	0.323	0	2	2	2	0.18	0.144	0	0
TCGA.WJ.A86L.01A	0.96	0.305	0.21	4	4.03	4.03	0.159	0.146	0	0.00366
TCGA.WQ.A9G7.01A	0.58	0.685	0.676	4	3.52	3.72	0.182	0.503	0	0
TCGA.WQ.AB4B.01A	0.68	0.493	0.0471	2	2.12	2.08	0.266	0.227	0.0196	0
TCGA.WX.AA44.01A	0.66	0.252	0.42	2	2.17	2.11	0.139	0.113	0.00143	0
TCGA.WX.AA46.01A	0.34	0.0601	0.182	2	2.09	2.03	0.0437	0.0164	0	0.00364
TCGA.WX.AA47.01A	0.95	0.277	0.0658	2	2.06	2.06	0.162	0.115	0.0182	0
TCGA.XR.A8TD.01A	0.41	0.266	0.551	2	1.94	1.97	0.102	0.164	0.0753	0.00193
TCGA.XR.A8TE.01A	0.72	0.36	0.108	2	2.17	2.12	0.225	0.135	0	0.0389
TCGA.XR.A8TF.01A	0.97	0.467	0.181	2	1.8	1.81	0.0399	0.427	0.0797	0
TCGA.XR.A8TG.01A	0.9	0.293	0.351	4	3.99	3.99	0.118	0.175	0	0
TCGA.YA.A8S7.01A	0.51	0.632	0.726	4	3.83	3.91	0.205	0.427	0	0
TCGA.ZP.A9CY.01A	0.65	0.359	0.0478	2	2.01	2.01	0.184	0.175	0.00172	0
TCGA.ZP.A9CZ.01A	0.66	0.303	0.0828	2	1.89	1.93	0.0618	0.241	0.0116	0.00965
TCGA.ZP.A9D0.01A	0.71	0.615	0.108	2	1.93	1.95	0.285	0.33	0.0402	0
TCGA.ZP.A9D1.01A	0.59	0.683	0.457	4	3.82	3.89	0.259	0.425	0	0
TCGA.ZP.A9D2.01A	0.68	0.415	0.259	2	1.86	1.91	0.099	0.316	0.0278	0.0694
TCGA.ZS.A9CD.01A	0.16	0.268	0.478	2	2.35	2.06	0.0956	0.172	0.041	0.0239
TCGA.ZS.A9CE.01A	0.92	0.256	0.297	4	3.91	3.92	0.0972	0.159	0	0
TCGA.ZS.A9CF.01A	0.96	0.401	0.0586	2	1.95	1.95	0.199	0.202	0.0217	0
TCGA.ZS.A9CF.02A	0.99	0.391	0.268	4	3.94	3.94	0.163	0.228	0	0.0294
TCGA.ZS.A9CG.01A	0.75	0.369	0.0974	2	2.12	2.09	0.222	0.148	0.00379	0.0322
