sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.06.1802.01A	0.72	0.288	0.0833	2	1.94	1.95	0.114	0.174	0.016	0
TCGA.06.1804.01A	0.91	0.295	0.194	2	1.92	1.92	0.0856	0.209	0.0317	0.0206
TCGA.06.1805.01A	0.7	0.421	0.0283	2	1.91	1.94	0.157	0.264	0.00994	0.00199
TCGA.06.1806.01A	0.17	0.57	0.331	2	2.18	2.03	0.197	0.372	0.0901	0.0187
TCGA.06.2557.01A	0.7	0.498	0.113	2	1.84	1.89	0.0994	0.399	0.0497	0
TCGA.06.2558.01A	0.92	0.214	0.262	2	1.88	1.89	0.0357	0.178	0.0548	0
TCGA.06.2559.01A	0.95	0.222	0.188	2	2	2	0.0966	0.125	0.0417	0
TCGA.06.2561.01A	0.6	0.442	0.0439	2	1.89	1.94	0.168	0.274	0	0
TCGA.06.2562.01A	0.74	0.436	0.115	2	1.98	1.98	0.197	0.239	0.0462	0.00201
TCGA.06.2563.01A	0.85	0.322	0.0645	2	2.02	2.02	0.189	0.133	0.0187	0
TCGA.06.2564.01A	0.72	0.568	0.0185	2	2.03	2.02	0.301	0.267	0.0105	0
TCGA.06.2565.01A	0.93	0.223	0.0684	2	1.96	1.96	0.0648	0.158	0.0114	0
TCGA.06.2566.01A	0.7	0.408	0.028	2	1.95	1.96	0.19	0.217	0.0114	0
TCGA.06.2567.01A	0.8	0.599	0.00261	2	1.91	1.93	0.25	0.349	0.00156	0
TCGA.06.2569.01A	0.96	0.737	0.185	4	4.19	4.18	0.369	0.367	0	0.0108
TCGA.06.2570.01A	0.87	0.166	0.0602	2	1.96	1.96	0.0401	0.126	0.00401	0.00601
TCGA.06.5408.01A	0.86	0.624	0.0363	2	1.89	1.91	0.272	0.352	0.00174	0
TCGA.06.5410.01A	0.13	0.275	0.657	2	1.9	1.99	0.0924	0.183	0.124	0.012
TCGA.06.5411.01A	0.64	0.273	0.253	2	1.92	1.95	0.0603	0.213	0.0124	0.039
TCGA.06.5412.01A	0.8	0.196	0	2	1.98	1.98	0.0339	0.162	0	0
TCGA.06.5413.01A	0.71	0.399	0.00402	2	1.92	1.94	0.189	0.21	0.0016	0
TCGA.06.5414.01A	0.7	0.378	0.00304	2	1.95	1.96	0.106	0.272	0	0
TCGA.06.5415.01A	0.77	0.381	0.0104	2	1.98	1.99	0.179	0.201	0.00197	0
TCGA.06.5416.01A	0.87	0.426	0.277	4	3.9	3.91	0.169	0.258	0	0
TCGA.06.5418.01A	0.83	0.242	0.202	2	1.97	1.97	0.0894	0.152	0.0488	0
TCGA.06.5856.01A	0.95	0.171	0.072	2	1.97	1.97	0.0492	0.122	0.0041	0.0041
TCGA.06.5858.01A	0.79	0.971	0.19	2	1.15	1.33	0.0569	0.914	0.184	0
TCGA.06.5859.01A	0.86	0.527	0.162	4	3.57	3.63	0.162	0.365	0	0
TCGA.06.6388.01A	0.77	0.221	0.0677	2	1.94	1.96	0.0448	0.176	0.0116	0.00332
TCGA.06.6389.01A	0.71	0.453	0.17	4	3.9	3.93	0.175	0.278	0	0
TCGA.06.6391.01A	0.45	0.497	0.0925	2	2.12	2.05	0.213	0.284	0	0.0085
