sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.51.4079.01A	0.65	0.463	0.495	4	3.63	3.76	0.096	0.367	0	0
TCGA.51.4080.01A	0.85	0.657	0.118	2	2.04	2.03	0.289	0.368	0.0331	0.00184
TCGA.51.4081.01A	0.79	0.395	0.141	2	1.81	1.85	0.0675	0.327	0.0523	0.00169
TCGA.52.7622.01A	0.21	0.207	0.431	2	1.97	1.99	0.0463	0.161	0.0622	0.00478
TCGA.52.7809.01A	0.62	0.642	0.146	2	1.71	1.82	0.112	0.53	0.00917	0.0697
TCGA.52.7810.01A	0.67	0.569	0.157	2	1.84	1.89	0.148	0.421	0.00616	0.0277
TCGA.52.7811.01A	0.2	0.357	0.279	2	2.06	2.01	0.163	0.194	0.0542	0.00699
TCGA.52.7812.01A	0.53	0.448	0.289	2	1.83	1.91	0.118	0.33	0.0541	0.0425
TCGA.56.1622.01A	0.8	0.719	0.1	2	1.68	1.75	0.141	0.578	0.0275	0.0229
TCGA.56.5897.01A	0.24	0.278	0.266	2	1.98	1.99	0.099	0.179	0.0117	0.0369
TCGA.56.5898.01A	0.51	0.558	0.744	4	3.54	3.77	0.127	0.431	0	0
TCGA.56.6545.01A	0.56	0.129	0.442	2	2.15	2.09	0.0975	0.0315	0	0
TCGA.56.6546.01A	0.98	0.11	0.318	4	4.02	4.02	0.0299	0.0805	0	0
TCGA.56.7221.01A	0.75	0.273	0.0154	2	1.89	1.91	0.042	0.231	0	0.0042
TCGA.56.7222.01A	0.71	0.483	0.116	2	1.72	1.8	0.0673	0.415	0.0258	0.00716
TCGA.56.7223.01A	0.92	0.549	0.127	2	1.65	1.68	0.0304	0.518	0.0653	0
TCGA.56.7579.01A	0.66	0.491	0.0793	2	1.74	1.83	0.0677	0.423	0.0305	0.00508
TCGA.56.7580.01A	0.47	0.15	0.196	2	2.12	2.06	0.0634	0.0862	0	0.00488
TCGA.56.7582.01A	0.74	0.735	0.346	4	3.33	3.5	0.176	0.559	0	0
TCGA.56.7730.01A	0.89	0.582	0.65	4	3.65	3.68	0.124	0.458	0	0
TCGA.56.7731.01A	0.14	0.466	0.604	2	1.84	1.98	0.148	0.317	0.171	0.0513
TCGA.56.7822.01A	0.45	0.595	0.728	4	4.02	4.01	0.247	0.348	0	0
TCGA.56.7823.01B	0.88	0.467	0.273	2	1.7	1.74	0.0693	0.398	0.106	0
TCGA.56.8082.01A	0.82	0.461	0.305	2	1.72	1.77	0.0556	0.405	0.111	0.00163
TCGA.56.8083.01A	0.88	0.379	0.103	2	1.93	1.94	0.119	0.26	0.0352	0
TCGA.56.8201.01A	0.18	0.248	0.556	2	1.97	1.99	0.074	0.174	0.0534	0.0516
TCGA.56.8304.01A	0.38	0.319	0.285	2	2.42	2.16	0.288	0.0309	0	0.00515
TCGA.56.8305.01A	0.56	0.552	0.622	4	3.52	3.73	0.127	0.425	0	0
TCGA.56.8307.01A	0.61	0.507	0.0108	2	1.79	1.87	0.187	0.321	0.00549	0
TCGA.56.8308.01A	0.55	0.455	0.149	2	2.14	2.08	0.237	0.219	0	0.0248
TCGA.56.8309.01A	0.23	0.242	0.279	2	1.82	1.96	0.0428	0.2	0.041	0
TCGA.56.8503.01A	0.17	0.249	0.295	2	1.85	1.97	0.0351	0.214	0.0401	0.0184
TCGA.56.8504.01A	0.49	0.584	0.168	2	2.14	2.07	0.246	0.339	0	0.0246
TCGA.56.8622.01A	0.44	0.433	0.144	2	2.16	2.07	0.274	0.159	0.0246	0.00378
TCGA.56.8623.01A	0.74	0.353	0	2	1.99	2	0.127	0.226	0	0
TCGA.56.8624.01A	0.43	0.509	0.612	4	3.97	3.99	0.211	0.298	0	0
TCGA.56.8625.01A	0.24	0.317	0.279	2	2.28	2.07	0.221	0.0956	0.0212	0.00177
TCGA.56.8626.01A	0.52	0.264	0.128	2	2.14	2.07	0.139	0.125	0	0.005
TCGA.56.8628.01A	0.22	0.3	0.179	2	2.22	2.05	0.155	0.145	0.0196	0
TCGA.56.8629.01A	0.65	0.7	0.137	2	1.83	1.89	0.155	0.545	0.00478	0.0606
TCGA.56.A49D.01A	0.5	0.728	0.169	2	1.68	1.84	0.178	0.55	0.00734	0.0294
TCGA.56.A4BW.01A	0.65	0.498	0.119	2	1.85	1.9	0.118	0.38	0	0.013
TCGA.56.A4BX.01A	0.87	0.592	0.336	4	3.77	3.8	0.164	0.429	0	0
TCGA.56.A4BY.01A	0.61	0.574	0.424	4	3.82	3.89	0.195	0.379	0	0
TCGA.56.A4ZJ.01A	0.15	0.227	0.589	2	1.97	2	0.0788	0.148	0.0788	0.0293
TCGA.56.A4ZK.01A	0.51	0.374	0.157	2	2.26	2.13	0.247	0.128	0.00336	0.0151
TCGA.56.A5DR.01A	0.49	0.48	0.0812	2	2.21	2.1	0.267	0.212	0	0.0177
TCGA.56.A5DS.01A	0.17	0.424	0.388	2	2.06	2.01	0.214	0.21	0.0771	0.0245
TCGA.56.A62T.01A	0.62	0.741	0.375	2	2.24	2.15	0.492	0.249	0	0.212
TCGA.58.8386.01A	0.39	0.57	0.228	2	2.38	2.15	0.43	0.141	0	0.0196
TCGA.58.8387.01A	0.22	0.262	0.34	2	2.2	2.04	0.154	0.108	0.0446	0
TCGA.58.8388.01A	0.67	0.53	0.159	2	1.85	1.9	0.208	0.321	0.0554	0.0115
TCGA.58.8390.01A	0.7	0.601	0.108	2	1.65	1.76	0.0923	0.508	0.0575	0
TCGA.58.8391.01A	0.71	0.556	0.094	2	1.82	1.87	0.127	0.429	0.00523	0.0209
TCGA.58.8392.01A	0.81	0.509	0.278	2	1.67	1.73	0.0443	0.465	0.119	0.0129
TCGA.58.8393.01A	0.19	0.382	0.475	2	2.3	2.06	0.197	0.185	0.0761	0.0346
TCGA.58.A46J.01A	0.27	0.258	0.312	2	2.09	2.02	0.114	0.144	0.0112	0.0243
TCGA.58.A46K.01A	0.52	0.448	0.105	2	1.97	1.99	0.141	0.307	0	0.0181
TCGA.58.A46L.01A	0.54	0.714	0.259	2	1.83	1.91	0.171	0.544	0.0728	0.0693
TCGA.58.A46M.01A	0.69	0.7	0.193	2	1.84	1.89	0.2	0.5	0.0225	0.0826
TCGA.58.A46N.01A	0.84	0.663	0.206	2	1.51	1.59	0.0588	0.604	0.121	0
TCGA.60.2695.01A	0.8	0.669	0.298	2	2.47	2.37	0.511	0.158	0	0.131
TCGA.60.2696.01A	0.39	0.52	0.399	2	1.69	1.88	0.137	0.382	0.122	0.0603
TCGA.60.2697.01A	0.12	0.0243	0.846	2	2.03	2	0.0224	0.00187	0.00748	0.00561
TCGA.60.2698.01A	0.48	0.742	0.543	4	4.15	4.07	0.385	0.358	0	0
TCGA.60.2703.01A	0.25	0.318	0.589	2	2.25	2.06	0.227	0.0909	0.00909	0.0327
TCGA.60.2704.01A	0.18	0.278	0.488	2	2.07	2.01	0.0828	0.195	0.0629	0.0497
TCGA.60.2706.01A	0.65	0.696	0.499	4	3.66	3.78	0.173	0.522	0	0
TCGA.60.2707.01A	0.58	0.445	0.347	4	3.79	3.88	0.156	0.289	0	0
TCGA.60.2708.01A	0.7	0.723	0.246	4	3.39	3.58	0.122	0.601	0	0
TCGA.60.2709.01A	0.19	0.412	0.258	2	1.87	1.97	0.0777	0.334	0.0709	0.0203
TCGA.60.2711.01A	0.82	0.496	0.323	4	3.73	3.77	0.119	0.377	0	0
TCGA.60.2712.01A	0.46	0.383	0.0743	2	2.02	2.01	0.1	0.282	0	0.00947
TCGA.60.2713.01A	0.58	0.577	0.29	2	1.73	1.84	0.121	0.456	0.117	0.0262
TCGA.60.2714.01A	0.55	0.797	0.405	4	4.61	4.33	0.523	0.274	0	0
TCGA.60.2715.01A	0.17	0.0669	0.676	2	2.1	2.02	0.0531	0.0138	0.00394	0.00197
TCGA.60.2716.01A	0.04	0.0205	1	2	2.02	2	0.0205	0	0.00559	0.0149
TCGA.60.2719.01A	0.81	0.47	0.19	2	1.76	1.81	0.0738	0.396	0.0617	0.00858
TCGA.60.2720.01A	0.22	0.256	0.318	2	2.1	2.02	0.125	0.131	0.0239	0.0139
TCGA.60.2722.01A	0.83	0.984	0.282	2	2.68	2.56	0.767	0.217	0	0.183
TCGA.60.2723.01A	0.45	0.818	0.0525	2	1.98	1.99	0.303	0.515	0.00409	0.00613
TCGA.60.2724.01A	0.42	0.542	0.233	2	1.83	1.93	0.127	0.416	0.0301	0.0502
TCGA.60.2725.01A	0.29	0.285	0.129	2	1.88	1.97	0.0407	0.244	0.00407	0.0143
TCGA.60.2726.01A	0.54	0.446	0.147	2	2.07	2.04	0.167	0.279	0.00192	0.00769
TCGA.63.5128.01A	0.77	0.628	0.1	2	1.68	1.76	0.0986	0.529	0.0187	0.0068
TCGA.63.6202.01A	0.35	0.29	0.339	2	2.21	2.07	0.162	0.128	0	0.0138
TCGA.63.7020.01A	0.88	0.179	0.653	4	4.25	4.22	0.134	0.0451	0	0
TCGA.63.7021.01A	0.22	0.163	0.703	2	1.95	1.99	0.0341	0.129	0.0934	0.00539
TCGA.63.7023.01A	0.84	0.498	0.236	2	1.79	1.82	0.123	0.375	0.109	0
TCGA.63.A5M9.01A	0.73	0.772	0.14	2	1.72	1.79	0.183	0.59	0.0452	0.0313
TCGA.63.A5MB.01A	0.75	0.828	0.0803	2	1.72	1.79	0.177	0.651	0.021	0.00175
TCGA.63.A5MG.01A	0.13	0.502	0.519	2	2.05	2.01	0.213	0.289	0.141	0.0391
TCGA.63.A5MH.01A	0.86	0.789	0.238	2	1.47	1.54	0.112	0.677	0.173	0
TCGA.63.A5MJ.01A	0.34	0.381	0.239	2	2.59	2.2	0.333	0.0478	0	0
TCGA.63.A5ML.01A	0.7	0.676	0.124	2	1.91	1.94	0.209	0.467	0.00502	0.0686
TCGA.63.A5MM.01A	0.26	0.228	0.246	2	2.01	2	0.147	0.0811	0.0116	0
TCGA.63.A5MN.01A	0.16	0.406	0.338	2	1.94	1.99	0.187	0.219	0.0497	0.0278
TCGA.63.A5MP.01A	0.24	0.366	0.251	2	2.47	2.11	0.266	0.0998	0.0157	0
TCGA.63.A5MS.01A	0.17	0.401	0.309	2	2.34	2.06	0.214	0.187	0.0425	0.0136
TCGA.63.A5MT.01A	0.49	0.263	0.115	2	2.08	2.04	0.168	0.0955	0	0.00724
TCGA.63.A5MU.01A	0.84	0.772	0.554	4	4.32	4.26	0.346	0.426	0	0
TCGA.63.A5MV.01A	0.32	0.528	0.181	2	2.2	2.06	0.239	0.29	0.00978	0.0313
TCGA.63.A5MW.01A	0.77	0.651	0.121	2	2.13	2.1	0.245	0.406	0.00514	0.00342
TCGA.63.A5MY.01A	0.89	0.501	0.286	2	1.87	1.89	0.153	0.348	0.0859	0.00636
TCGA.66.2727.01A	0.64	0.676	0.5	4	3.76	3.84	0.241	0.435	0	0
TCGA.66.2734.01A	0.17	0.149	0.258	2	1.87	1.98	0.00958	0.139	0.0256	0.00958
TCGA.66.2737.01A	0.45	0.475	0.408	4	4.02	4.01	0.153	0.322	0	0
TCGA.66.2742.01A	0.6	0.67	0.635	4	3.71	3.83	0.139	0.531	0	0
TCGA.66.2744.01A	0.38	0.385	0.364	2	2.34	2.13	0.272	0.113	0	0.0342
TCGA.66.2753.01A	0.57	0.565	0.654	4	3.63	3.79	0.127	0.438	0	0
TCGA.66.2754.01A	0.91	0.703	0.497	6	5.12	5.2	0.0945	0.609	0	0
TCGA.66.2755.01A	0.46	0.149	0.55	2	2.13	2.06	0.0987	0.0503	0.00559	0.0168
TCGA.66.2756.01A	0.78	0.87	0.342	4	4.69	4.54	0.452	0.417	0	0
TCGA.66.2757.01A	0.84	0.541	0.018	2	1.78	1.82	0.181	0.36	0	0.00195
TCGA.66.2758.01A	0.61	0.674	0.103	2	1.73	1.84	0.13	0.545	0.00581	0.0329
TCGA.66.2759.01A	0.59	0.417	0.121	2	2.13	2.08	0.233	0.184	0.00194	0.00388
TCGA.66.2763.01A	0.63	0.55	0.134	2	1.66	1.79	0.0916	0.458	0.0299	0.0159
TCGA.66.2765.01A	0.23	0.113	0.143	2	1.94	1.99	0.0198	0.0935	0	0
TCGA.66.2766.01A	0.8	0.676	0.12	2	1.85	1.88	0.167	0.509	0.00719	0.054
TCGA.66.2767.01A	0.38	0.537	0.563	4	3.76	3.91	0.12	0.417	0	0
TCGA.66.2768.01A	0.55	0.293	0.242	2	1.87	1.93	0.0688	0.224	0.0249	0.0153
TCGA.66.2769.01A	0.4	0.472	0.182	2	2.11	2.04	0.151	0.321	0	0.0153
TCGA.66.2770.01A	0.42	0.455	0.162	2	2.3	2.13	0.332	0.123	0	0.00949
TCGA.66.2771.01A	0.36	0.38	0.199	2	2.09	2.03	0.225	0.155	0	0.0406
TCGA.66.2773.01A	0.57	0.104	0.516	2	2.11	2.06	0.0777	0.0259	0	0.00485
TCGA.66.2777.01A	0.4	0.239	0.26	2	2.04	2.01	0.0565	0.183	0.00377	0.0132
TCGA.66.2778.01A	0.21	0.25	0.404	2	2	2	0.105	0.145	0.0606	0
TCGA.66.2780.01A	0.33	0.102	0.565	2	2.19	2.06	0.0623	0.0401	0.0104	0
TCGA.66.2781.01A	0.5	0.523	0.0963	2	1.83	1.92	0.128	0.395	0	0.0174
TCGA.66.2782.01A	0.43	0.379	0.0856	2	1.91	1.96	0.0609	0.318	0.00406	0.0122
TCGA.66.2783.01A	0.55	0.459	0.373	2	1.96	1.98	0.135	0.324	0.0362	0.0704
TCGA.66.2785.01A	0.5	0.723	0.58	4	3.89	3.95	0.229	0.494	0	0
TCGA.66.2786.01A	0.58	0.323	0.226	2	1.83	1.9	0.0547	0.268	0.0274	0.00912
TCGA.66.2787.01A	0.42	0.341	0.342	2	2.21	2.09	0.212	0.129	0	0.0233
TCGA.66.2788.01A	0.36	0.633	0.238	2	1.79	1.93	0.155	0.478	0.122	0.00602
TCGA.66.2789.01A	0.59	0.527	0.109	2	1.79	1.88	0.0919	0.435	0.00347	0.00347
TCGA.66.2790.01A	0.55	0.442	0.361	2	1.7	1.84	0.0398	0.402	0.0873	0.0626
TCGA.66.2791.01A	0.45	0.139	0.378	2	2.08	2.04	0.0627	0.0763	0.00169	0.0186
TCGA.66.2792.01A	0.8	0.764	0.355	4	2.98	3.18	0.0733	0.691	0	0
TCGA.66.2793.01A	0.93	0.738	0.196	4	3.32	3.37	0.18	0.558	0	0
TCGA.66.2794.01A	0.61	0.574	0.404	2	2.01	2	0.213	0.361	0.038	0.12
TCGA.66.2795.01A	0.64	0.614	0.179	2	2.01	2.01	0.276	0.338	0.046	0.016
TCGA.66.2800.01A	0.67	0.743	0.301	4	3.22	3.48	0.104	0.64	0	0
TCGA.68.7755.01A	0.77	0.477	0.182	2	1.81	1.86	0.087	0.39	0.0518	0.0268
TCGA.68.7756.01A	0.22	0.0797	0.392	2	2.06	2.01	0.0266	0.0531	0.00938	0
TCGA.68.7757.01B	0.26	0.308	0.179	2	1.89	1.97	0.0837	0.224	0.00951	0.0418
TCGA.68.8250.01A	0.51	0.73	0.178	2	2.06	2.03	0.312	0.417	0.00169	0.0591
TCGA.68.8251.01A	0.41	0.46	0.0947	2	1.84	1.93	0.0739	0.386	0.00568	0.00947
TCGA.68.A59I.01A	0.21	0.501	0.217	2	2.11	2.02	0.193	0.308	0.0245	0.0158
TCGA.68.A59J.01A	0.52	0.468	0.36	2	2.47	2.24	0.404	0.0638	0	0.0124
TCGA.6A.AB49.01A	0.8	0.845	0.478	4	2.98	3.18	0.118	0.726	0	0
TCGA.70.6722.01A	0.22	0.304	0.315	2	2.24	2.05	0.168	0.137	0.0332	0
TCGA.70.6723.01A	0.89	0.694	0.0472	2	1.64	1.68	0.0829	0.611	0.00963	0.00385
TCGA.77.6842.01A	0.56	0.326	0.28	2	2.24	2.13	0.258	0.0679	0	0.00154
TCGA.77.6843.01A	0.64	0.403	0.165	2	1.88	1.92	0.115	0.288	0.0363	0.0121
TCGA.77.6844.01A	0.64	0.355	0.263	2	1.8	1.87	0.0513	0.304	0.0604	0.0165
TCGA.77.6845.01A	0.83	0.747	0.318	4	3.87	3.89	0.314	0.432	0	0
TCGA.77.7138.01A	0.38	0.577	0.331	2	2.04	2.02	0.211	0.366	0.0589	0.0244
TCGA.77.7139.01A	0.84	0.728	0.384	4	3.44	3.53	0.0925	0.636	0	0
TCGA.77.7140.01A	0.85	0.74	0.394	4	3.15	3.27	0.0903	0.65	0	0
TCGA.77.7141.01A	0.76	0.577	0.303	4	3.6	3.7	0.108	0.469	0	0
TCGA.77.7142.01A	0.53	0.601	0.697	4	3.63	3.8	0.129	0.472	0	0
TCGA.77.7335.01A	0.26	0.265	0.108	2	2.12	2.03	0.133	0.132	0.01	0
TCGA.77.7337.01A	0.46	0.67	0.297	2	1.84	1.93	0.232	0.438	0.0781	0.0762
TCGA.77.7338.01A	0.27	0.244	0.228	2	2.12	2.03	0.098	0.146	0.0102	0
TCGA.77.7463.01A	0.58	0.467	0.196	2	2.04	2.02	0.177	0.29	0	0.0317
TCGA.77.7465.01A	0.51	0.52	0.859	2	2.92	2.47	0.458	0.0619	0	0.0635
TCGA.77.8007.01A	0.65	0.278	0.158	2	2.07	2.05	0.113	0.165	0	0
TCGA.77.8008.01A	0.99	0.184	0.0111	2	1.99	1.99	0.0673	0.116	0	0.00204
TCGA.77.8009.01A	0.89	0.597	0.457	4	3.5	3.55	0.125	0.471	0	0
TCGA.77.8130.01A	0.49	0.307	0.545	4	4.09	4.04	0.0993	0.207	0	0
TCGA.77.8131.01A	0.18	0.329	0.29	2	1.81	1.97	0.061	0.268	0.0575	0.0126
TCGA.77.8133.01A	0.59	0.229	0.216	2	2.13	2.07	0.144	0.0855	0	0.0015
TCGA.77.8136.01A	0.21	0.173	0.351	2	2.05	2.01	0.0662	0.107	0.00735	0.0276
TCGA.77.8138.01A	0.21	0.25	0.432	2	2.09	2.02	0.139	0.112	0.0523	0.00901
TCGA.77.8139.01A	0.38	0.259	0.578	4	4.06	4.02	0.0741	0.185	0	0.00529
TCGA.77.8140.01A	0.28	0.344	0.154	2	2.44	2.12	0.289	0.0547	0.00684	0
TCGA.77.8143.01A	0.74	0.607	0.0637	2	1.83	1.88	0.139	0.467	0.00504	0.0134
TCGA.77.8144.01A	0.74	0.391	0.115	2	1.82	1.87	0.0526	0.338	0.0232	0.0155
TCGA.77.8145.01A	0.23	0.28	0.269	2	2.17	2.04	0.141	0.139	0.0337	0
TCGA.77.8148.01A	0.79	0.57	0.071	2	1.77	1.82	0.129	0.441	0.0331	0
TCGA.77.8150.01A	0.74	0.416	0.305	4	3.48	3.61	0.0569	0.36	0	0
TCGA.77.8153.01A	0.77	0.547	0.178	2	1.71	1.78	0.0769	0.47	0.0803	0.00171
TCGA.77.8154.01A	0.62	0.497	0.135	2	1.76	1.85	0.101	0.396	0.0325	0.0229
TCGA.77.8156.01A	0.69	0.203	0.175	2	2.06	2.04	0.0779	0.125	0.00567	0
TCGA.77.A5G1.01A	0.19	0.255	0.321	2	1.92	1.98	0.0706	0.184	0.039	0.0112
TCGA.77.A5G3.01A	0.78	0.602	0.101	2	1.85	1.88	0.154	0.448	0.0295	0
TCGA.77.A5G6.01A	0.76	0.622	0.0597	2	1.95	1.96	0.216	0.406	0.00707	0
TCGA.77.A5G7.01B	0.27	0.361	0.145	2	2.39	2.11	0.262	0.0986	0.00795	0
TCGA.77.A5G8.01B	0.37	0.422	0.332	2	2.77	2.29	0.366	0.0561	0	0
TCGA.77.A5GB.01B	0.15	0.509	0.532	2	1.98	2	0.238	0.271	0.156	0.0343
TCGA.77.A5GF.01A	0.65	0.6	0.282	2	2.27	2.18	0.326	0.274	0.00157	0.0596
TCGA.79.5596.01A	0.68	0.354	0.0681	2	1.8	1.87	0.0538	0.301	0.0111	0.00742
TCGA.85.6175.01A	0.19	0.289	0.32	2	2.09	2.02	0.109	0.18	0.0331	0.0281
TCGA.85.6560.01A	0.59	0.66	0.316	4	3.37	3.63	0.0636	0.596	0	0
TCGA.85.6561.01A	0.34	0.452	0.148	2	2	2	0.147	0.305	0	0
TCGA.85.6798.01A	0.55	0.479	0.347	2	2.36	2.2	0.411	0.0687	0	0.0463
TCGA.85.7696.01A	0.7	0.655	0.117	4	3.82	3.88	0.205	0.449	0	0
TCGA.85.7697.01A	0.24	0.309	0.472	2	2.12	2.03	0.184	0.125	0.0512	0.019
TCGA.85.7698.01A	0.63	0.34	0.107	2	1.79	1.87	0.0476	0.292	0.0143	0.0159
TCGA.85.7699.01A	0.62	0.609	0.108	2	1.66	1.79	0.107	0.502	0.066	0
TCGA.85.7710.01A	0.75	0.394	0.267	2	1.83	1.87	0.075	0.319	0.0367	0.0335
TCGA.85.7843.01A	0.64	0.525	0.163	2	1.93	1.95	0.129	0.396	0.00363	0.0309
TCGA.85.7844.01A	0.33	0.234	0.353	2	2.23	2.08	0.0906	0.144	0.0156	0
TCGA.85.7950.01A	0.85	0.37	0.105	2	1.95	1.96	0.0956	0.274	0.00354	0.013
TCGA.85.8048.01A	0.15	0.35	0.386	2	1.9	1.99	0.0971	0.253	0.0743	0.0171
TCGA.85.8049.01A	0.16	0.289	0.442	2	2.03	2.01	0.0909	0.198	0.0606	0.0367
TCGA.85.8052.01A	0.48	0.133	0.372	2	2.13	2.06	0.087	0.0461	0	0.00683
TCGA.85.8070.01A	0.92	0.547	0.19	2	1.84	1.85	0.143	0.404	0.0716	0
TCGA.85.8071.01A	0.83	0.506	0.062	2	1.73	1.78	0.061	0.445	0.0277	0
TCGA.85.8072.01A	0.62	0.366	0.235	2	2.01	2.01	0.108	0.258	0	0
TCGA.85.8276.01A	0.31	0.241	0.356	2	2.06	2.02	0.0982	0.143	0.00893	0.0232
TCGA.85.8277.01A	0.62	0.581	0.202	2	2.04	2.02	0.26	0.321	0	0.0662
TCGA.85.8287.01A	0.39	0.265	0.236	2	2.11	2.04	0.143	0.122	0	0.0179
TCGA.85.8288.01A	0.55	0.38	0.111	2	1.64	1.8	0.0211	0.359	0.0299	0.0123
TCGA.85.8350.01A	0.42	0.456	0.448	4	4.24	4.1	0.132	0.324	0	0.00181
TCGA.85.8351.01A	0.59	0.391	0.309	2	2.03	2.02	0.149	0.242	0	0.073
TCGA.85.8352.01A	0.91	0.713	0.0617	2	1.98	1.98	0.294	0.419	0	0.0229
TCGA.85.8353.01A	0.22	0.201	0.364	2	2.07	2.02	0.0649	0.136	0.0266	0
TCGA.85.8354.01A	0.84	0.652	0.293	4	3.97	3.97	0.221	0.431	0	0
TCGA.85.8355.01A	0.17	0.337	0.376	2	1.85	1.97	0.0801	0.256	0.0849	0.0256
TCGA.85.8479.01A	0.62	0.549	0.086	2	1.74	1.84	0.138	0.411	0.00394	0.0335
TCGA.85.8481.01A	0.17	0.443	0.423	2	2.08	2.01	0.189	0.254	0.0839	0.0446
TCGA.85.8580.01A	0.18	0.368	0.35	2	2	2	0.135	0.233	0.0514	0.0212
TCGA.85.8664.01A	0.67	0.6	0.122	2	1.89	1.92	0.174	0.427	0	0.0195
TCGA.85.A4CL.01A	0.63	0.561	0.173	2	1.89	1.93	0.225	0.335	0.0242	0.00745
TCGA.85.A4CN.01A	0.44	0.319	0.367	2	2.21	2.09	0.167	0.152	0	0.00532
TCGA.85.A4JB.01A	0.47	0.366	0.674	4	3.86	3.93	0.0822	0.284	0	0.00196
TCGA.85.A4JC.01A	0.93	0.161	0.0098	2	2	2	0.0301	0.131	0	0.00158
TCGA.85.A4PA.01A	0.53	0.013	0	2	2	2	0.00144	0.0115	0	0
TCGA.85.A4QQ.01A	0.5	0.414	0.331	2	2.26	2.13	0.287	0.128	0	0.0614
TCGA.85.A4QR.01A	0.78	0.682	0.26	4	3.42	3.55	0.141	0.54	0	0
