sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.ET.A3DU.01A	0.99	0.27	0	2	2	2	0.0962	0.174	0	0
TCGA.ET.A3DV.01A	0.72	0.112	0	2	2	2	0.051	0.0606	0	0
TCGA.ET.A3DW.01A	0.58	0.197	0	2	2	2	0.0882	0.109	0	0
TCGA.ET.A40Q.01A	0.29	0.00861	0.2	2	2	2	0	0.00861	0.00172	0
TCGA.ET.A40R.01A	0.81	0.23	0	2	2	2	0.104	0.126	0	0
TCGA.ET.A40S.01A	0.67	0.422	0.0177	2	1.96	1.98	0.2	0.222	0.00748	0
TCGA.ET.A40T.01A	0.61	0.473	0	2	2	2	0.271	0.202	0	0
TCGA.ET.A4KN.01A	0.71	0.411	0	2	1.99	2	0.191	0.22	0	0
TCGA.ET.A4KQ.01A	0.43	0.498	0	2	2.01	2	0.292	0.206	0	0
TCGA.FE.A230.01A	0.44	0.00507	0	2	2	2	0	0.00507	0	0
TCGA.FE.A231.01A	0.96	0.116	0.0645	2	2.01	2.01	0.0616	0.0541	0.00746	0
TCGA.FE.A232.01A	0.07	0.175	1	2	1.96	2	0.0699	0.105	0.157	0.0298
TCGA.FE.A233.01A	0.1	0.0437	0.964	2	2	2	0.014	0.0296	0.0172	0.014
TCGA.FE.A234.01A	0.08	0.55	0.989	2	2.12	2.01	0.299	0.251	0.396	0.156
TCGA.FE.A235.01A	0.84	0.474	0.0155	2	1.97	1.98	0.211	0.263	0.00735	0
TCGA.FE.A236.01A	0.59	0.143	0	2	2	2	0.0661	0.0769	0	0
TCGA.FE.A237.01A	0.12	0.581	0.762	2	1.94	1.99	0.252	0.33	0.311	0.0682
TCGA.FE.A239.01A	0.97	0.303	0.651	4	4.08	4.08	0.179	0.125	0	0.0158
TCGA.FE.A23A.01A	0.19	0.108	0.127	2	2	2	0.0451	0.0627	0.00392	0.00784
TCGA.FE.A3PA.01A	0.14	0.0451	0.292	2	1.99	2	0	0.0451	0.00188	0.00564
TCGA.FE.A3PB.01A	0.59	0.379	0	2	2	2	0.201	0.178	0	0
TCGA.FE.A3PC.01A	0.11	0.062	0.667	2	1.98	2	0.0113	0.0508	0.0226	0.00752
TCGA.FE.A3PD.01A	0.64	0.0275	0	2	2	2	0.00485	0.0226	0	0
TCGA.FK.A3S3.01A	0.06	0.506	0.993	2	2.02	2	0.253	0.253	0.321	0.309
TCGA.FK.A3SB.01A	0.85	0.0343	0	2	2	2	0.00715	0.0272	0	0
TCGA.FK.A3SD.01A	0.73	0.203	0	2	2	2	0.0928	0.11	0	0
TCGA.FK.A3SE.01A	0.71	0.275	0	2	2	2	0.155	0.12	0	0
TCGA.FK.A3SG.01A	0.99	0.036	0.08	2	1.98	1.98	0.00288	0.0331	0	0.00288
TCGA.FK.A3SH.01A	0.14	0.0567	0.513	2	1.99	2	0.0145	0.0422	0.0116	0.00727
TCGA.FK.A4UB.01A	0.75	0.395	0	2	2	2	0.201	0.194	0	0
TCGA.FY.A2QD.01A	0.88	0.317	0	2	2	2	0.137	0.18	0	0
TCGA.FY.A3BL.01A	0.11	0.0909	0.815	2	2.01	2	0.0556	0.0354	0.037	0.0236
TCGA.FY.A3I4.01A	0.31	0.00173	0	2	2	2	0.00173	0	0	0
TCGA.FY.A3I5.01B	0.7	0.309	0.0514	2	2.03	2.02	0.129	0.18	0	0
TCGA.FY.A3NM.01A	0.24	0.798	0.112	2	0.476	1.63	0.071	0.727	0.0109	0.0783
TCGA.FY.A3NN.01A	0.13	0.0802	0.561	2	2.01	2	0.0489	0.0313	0.0176	0.0137
TCGA.FY.A3ON.01A	0.64	0.271	0	2	2	2	0.181	0.0896	0	0
TCGA.FY.A3R6.01A	0.53	0.378	0	2	2	2	0.192	0.186	0	0
TCGA.FY.A3R7.01A	0.24	0.0483	0.154	2	1.99	2	0.00929	0.039	0.00558	0
TCGA.FY.A3R8.01A	0.78	0.0764	0	2	2	2	0.0317	0.0447	0	0
TCGA.FY.A3R9.01A	0.2	0.0204	0.167	2	2	2	0	0.0204	0	0.0017
TCGA.FY.A3RA.01A	0.73	0.112	0	2	2	2	0.0443	0.0674	0	0
TCGA.FY.A3TY.01A	0.1	0.267	0.954	2	2.02	2	0.168	0.0991	0.172	0.0336
TCGA.FY.A3W9.01A	0.97	0.0672	0.0732	2	1.98	1.98	0.00656	0.0607	0.00492	0
TCGA.FY.A3WA.01A	0.96	0.179	0.2	4	4.08	4.08	0.0966	0.0828	0	0
TCGA.FY.A3YR.01A	0.85	0.317	0	2	1.99	1.99	0.152	0.165	0	0
TCGA.FY.A40K.01A	0.12	0.0589	0.7	2	1.99	2	0.0138	0.0452	0.0275	0.00589
TCGA.FY.A40L.01A	0.54	0.144	0	2	2	2	0.0384	0.105	0	0
TCGA.FY.A40M.01A	0.14	0.268	0.642	2	1.94	1.99	0.136	0.132	0.102	0.014
TCGA.FY.A40N.01A	0.67	0.358	0	2	2.01	2	0.209	0.149	0	0
TCGA.FY.A4B0.01A	0.72	0.255	0.00685	2	1.97	1.98	0.117	0.138	0.00175	0
