sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.CV.6956.01A	0.72	0.434	0.119	2	1.93	1.95	0.169	0.265	0.0184	0.00919
TCGA.CV.6959.01A	0.48	0.562	0.548	4	3.91	3.96	0.0901	0.472	0	0
TCGA.CV.6960.01A	0.67	0.399	0.232	2	1.78	1.85	0.0508	0.348	0.0314	0.0448
TCGA.CV.6961.01A	0.52	0.293	0.2	2	1.91	1.95	0.0733	0.22	0.00183	0.0256
TCGA.CV.6962.01A	0.79	0.639	0.0881	2	1.56	1.65	0.0853	0.554	0.0526	0
TCGA.CV.7089.01A	0.19	0.322	0.257	2	1.86	1.97	0.0826	0.239	0.0465	0.0155
TCGA.CV.7090.01A	0.34	0.298	0.355	2	2.23	2.08	0.213	0.0848	0	0
TCGA.CV.7091.01A	0.53	0.21	0.268	2	2.21	2.11	0.164	0.0459	0	0.00148
TCGA.CV.7095.01A	0.55	0.369	0.246	2	1.88	1.94	0.0777	0.292	0.0568	0.0246
TCGA.CV.7097.01A	0.56	0.228	0.295	2	2.11	2.06	0.133	0.0952	0	0.0312
TCGA.CV.7099.01A	0.68	0.354	0.0101	2	1.95	1.97	0.0696	0.284	0	0
TCGA.CV.7100.01A	0.56	0.532	0.12	2	1.88	1.93	0.135	0.397	0.0385	0.0212
TCGA.CV.7101.01A	0.45	0.482	0.14	2	2.25	2.11	0.328	0.154	0	0.0207
TCGA.CV.7102.01A	0.61	0.491	0.563	4	3.62	3.77	0.0936	0.398	0	0
TCGA.CV.7103.01A	0.65	0.399	0.198	2	1.8	1.87	0.0755	0.324	0.0414	0.0144
TCGA.CV.7104.01A	0.5	0.383	0.216	2	1.91	1.95	0.131	0.251	0.0206	0.0507
TCGA.CV.7177.01A	0.62	0.626	0.326	2	1.99	1.99	0.2	0.426	0.07	0.103
TCGA.CV.7178.01A	0.53	0.778	0.386	4	3.68	3.83	0.25	0.528	0	0
TCGA.CV.7180.01A	0.17	0.274	0.395	2	2.03	2	0.0997	0.175	0.0577	0.0227
TCGA.CV.7183.01A	0.9	0.329	0	2	2	2	0.152	0.177	0	0
TCGA.CV.7235.01A	0.61	0.559	0.0784	2	1.82	1.89	0.101	0.458	0.00453	0.0257
TCGA.CV.7236.01A	0.21	0.241	0.272	2	1.95	1.99	0.0798	0.161	0.0426	0.00177
TCGA.CV.7238.01A	0.15	0.404	0.588	2	1.92	1.99	0.139	0.265	0.119	0.0662
TCGA.CV.7242.01A	0.45	0.266	0.245	2	2.09	2.04	0.189	0.0772	0	0.0326
TCGA.CV.7243.01A	0.53	0.326	0.366	2	2.28	2.15	0.244	0.0823	0	0
TCGA.CV.7245.01A	0.76	0.659	0.324	4	3.58	3.68	0.162	0.497	0	0
TCGA.CV.7247.01A	0.67	0.488	0.274	4	3.82	3.88	0.098	0.39	0	0
TCGA.CV.7248.01A	0.19	0.51	0.279	2	1.95	1.99	0.23	0.28	0.0703	0.0179
TCGA.CV.7250.01A	0.69	0.359	0.0457	2	2.01	2.01	0.0876	0.272	0	0.00547
TCGA.CV.7252.01A	0.24	0.0607	0.256	2	2	2	0.0297	0.0311	0.00565	0
TCGA.CV.7253.01A	0.78	0.397	0.14	2	1.95	1.96	0.135	0.263	0.0198	0.0198
TCGA.CV.7254.01A	0.44	0.446	0.553	4	4.15	4.07	0.191	0.256	0	0
TCGA.CV.7255.01A	0.66	0.621	0.192	4	3.88	3.92	0.248	0.373	0	0
TCGA.CV.7261.01A	0.64	0.537	0.07	2	1.85	1.91	0.141	0.395	0.00179	0.00716
TCGA.CV.7263.01A	0.55	0.651	0.6	4	3.78	3.88	0.231	0.42	0	0
TCGA.CV.7406.01A	0.58	0.354	0.37	2	1.9	1.94	0.073	0.281	0.0974	0.0187
TCGA.CV.7407.01A	0.6	0.299	0.19	2	2.22	2.13	0.156	0.143	0	0.00325
TCGA.CV.7409.01A	0.74	0.595	0.512	4	4.04	4.03	0.212	0.384	0	0
TCGA.CV.7410.01A	0.13	0.0323	0.611	2	2.02	2	0.0179	0.0143	0.0108	0.00896
TCGA.CV.7411.01A	0.41	0.263	0.0207	2	2	2	0.0942	0.168	0	0.00362
TCGA.CV.7413.01A	0.39	0.328	0.145	2	1.96	1.99	0.173	0.154	0.0019	0.00381
TCGA.CV.7414.01A	0.85	0.504	0.208	4	3.81	3.84	0.148	0.356	0	0
TCGA.CV.7415.01A	0.65	0.259	0.356	2	2.14	2.09	0.148	0.111	0	0.012
