sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.FG.5964.01A	0.64	0.254	0.0395	2	1.84	1.9	0.0401	0.214	0.01	0
TCGA.FG.5965.01B	0.7	0.371	0.00971	2	1.96	1.97	0.176	0.194	0.0018	0.0018
TCGA.FG.5965.02A	0.68	0.165	0.152	2	1.86	1.91	0.00899	0.156	0.018	0.00719
TCGA.FG.6688.01A	0.22	0.426	0.217	2	2.13	2.03	0.332	0.094	0.0282	0
TCGA.FG.6689.01A	0.57	0.315	0.0405	2	1.96	1.98	0.144	0.171	0.0127	0
TCGA.FG.6690.01A	0.84	0.458	0	2	2	2	0.195	0.262	0	0
TCGA.FG.6691.01A	0.46	0.324	0.195	2	2.12	2.05	0.167	0.157	0	0
TCGA.FG.6692.01A	0.83	0.348	0	2	1.97	1.98	0.168	0.179	0	0
TCGA.FG.7634.01A	0.8	0.222	0	2	1.94	1.95	0.00187	0.22	0	0
TCGA.FG.7636.01A	0.44	0.337	0.00602	2	1.93	1.97	0.14	0.197	0.00203	0
TCGA.FG.7638.01B	0.91	0.177	0.158	2	1.94	1.94	0.0633	0.114	0.0279	0
TCGA.FG.7641.01B	0.83	0.102	0.193	2	1.92	1.93	0.00716	0.0948	0.0197	0
TCGA.FG.7643.01A	0.2	0.43	0.224	2	1.97	1.99	0.2	0.23	0.0556	0.0037
TCGA.FG.8181.01A	0.74	0.115	0	2	2	2	0.0705	0.0445	0	0
TCGA.FG.8182.01A	0.19	0.147	0.37	2	2.05	2.01	0.0745	0.0727	0.02	0.00909
TCGA.FG.8185.01A	0.91	0.0568	0.667	2	1.99	1.99	0.0174	0.0394	0.0237	0
TCGA.FG.8186.01A	0.84	0.167	0.165	2	1.99	1.99	0.0607	0.107	0.0276	0
TCGA.FG.8187.01A	0.71	0.119	0.0667	2	1.95	1.96	0.0317	0.0871	0.00792	0
TCGA.FG.8188.01A	0.69	0.176	0.0104	2	1.98	1.99	0.0568	0.119	0	0
TCGA.FG.8189.01B	0.13	0.587	0.548	2	1.94	1.99	0.288	0.299	0.193	0.0552
